Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ThoraxClavicula.Pos[0],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ThoraxClavicula.Pos[1],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ThoraxClavicula.Pos[2],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ClaviculaScapula.Pos[0],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ClaviculaScapula.Pos[1],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ClaviculaScapula.Pos[2],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ScapulaHumerus.Pos[0],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ScapulaHumerus.Pos[1],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ScapulaHumerus.Pos[2],Main.HumanModel.BodyModel.Interface.Left.ElbowFlexion.Pos,Main.HumanModel.BodyModel.Interface.Left.ElbowPronation.Pos,Main.HumanModel.BodyModel.Interface.Left.WristFlexion.Pos,Main.HumanModel.BodyModel.Interface.Left.WristAbduction.Pos
  2.360000000000000e+00, -2.510425483017906e+00,  1.308461703567717e-01, -1.545612294613304e+00,  2.040604086674088e-01,  7.258276526221639e-01,  2.055160941871597e-01, -3.848019585410991e-01,  3.063921107830438e-01, -3.715596263237959e-01,  4.223879617521618e-01,  3.385440059885715e-01, -2.269998677094485e-01,  1.730874760070131e-02
  2.370000000000000e+00, -2.504733414198453e+00,  1.373249411459039e-01, -1.543316267777704e+00,  2.067821817582993e-01,  7.251863070415115e-01,  2.056986848990326e-01, -3.842255421442552e-01,  3.097231253616879e-01, -3.535548891576917e-01,  4.333995767230997e-01,  3.532037036887393e-01, -2.292386949160354e-01,  1.870872749916057e-02
  2.380000000000000e+00, -2.499168931919669e+00,  1.438918100663378e-01, -1.540440256512980e+00,  2.096595734067062e-01,  7.245247497406807e-01,  2.058815120248091e-01, -3.832779653192494e-01,  3.127590196355758e-01, -3.348823929988585e-01,  4.445134890808373e-01,  3.681749550545740e-01, -2.319712338718152e-01,  2.008436528320923e-02
  2.390000000000000e+00, -2.493705489858327e+00,  1.505595440638899e-01, -1.536997812175205e+00,  2.127034093968816e-01,  7.238451994450062e-01,  2.060625656714751e-01, -3.819852054594636e-01,  3.155389032537019e-01, -3.155855640328033e-01,  4.556151196205362e-01,  3.832316033761503e-01, -2.352951385259205e-01,  2.138853025794185e-02
  2.400000000000000e+00, -2.488291153349787e+00,  1.573519642630963e-01, -1.533019967002294e+00,  2.159285940447322e-01,  7.231502880685958e-01,  2.062393613194540e-01, -3.803982497602143e-01,  3.181180015336724e-01, -2.957296876353095e-01,  4.666029515058852e-01,  3.981495257164747e-01, -2.392346398219198e-01,  2.258421183341417e-02
  2.410000000000000e+00, -2.482862579744121e+00,  1.642944799715756e-01, -1.528548100536593e+00,  2.193513890030374e-01,  7.224434499290197e-01,  2.064089114361412e-01, -3.785816469458889e-01,  3.205615414921570e-01, -2.753956701072091e-01,  4.773896968370427e-01,  4.127215596450283e-01, -2.437390155633286e-01,  2.364642734921191e-02
  2.420000000000000e+00, -2.477359005677839e+00,  1.714038974943742e-01, -1.523630308545336e+00,  2.229854637380713e-01,  7.217294108446667e-01,  2.065677248368670e-01, -3.766008031497952e-01,  3.229389215143353e-01, -2.546734194361224e-01,  4.879063544575401e-01,  4.267688511216544e-01, -2.486898867827343e-01,  2.456095605550523e-02
  2.430000000000000e+00, -2.471730238665397e+00,  1.786819346797286e-01, -1.518322449577787e+00,  2.268384316215234e-01,  7.210144957226419e-01,  2.067118765710655e-01, -3.745121428707400e-01,  3.253256083275914e-01, -2.336572759791660e-01,  4.981031011381258e-01,  4.401707097888749e-01, -2.539108722382029e-01,  2.532292624583709e-02
  2.440000000000000e+00, -2.465946014643427e+00,  1.861142573552321e-01, -1.512677553751470e+00,  2.309114528595923e-01,  7.203058934021236e-01,  2.068374517262233e-01, -3.723660383119197e-01,  3.277703723207256e-01, -2.124409489394697e-01,  5.079682721415757e-01,  4.527139158553143e-01, -2.592023842086002e-01,  2.592418445257586e-02
  2.450000000000000e+00, -2.459985705026788e+00,  1.936757533350140e-01, -1.506754688058671e+00,  2.351998534391253e-01,  7.196114935031577e-01,  2.069405966642678e-01, -3.702009254331275e-01,  3.303353394290156e-01, -1.911188869950000e-01,  5.174992375697522e-01,  4.643002056090675e-01, -2.643395584069976e-01,  2.636610418053234e-02
  2.460000000000000e+00, -2.453843662695165e+00,  2.013343355113603e-01, -1.500604856294971e+00,  2.396954447628342e-01,  7.189387752887624e-01,  2.070179753346796e-01, -3.680509654685492e-01,  3.330601143090466e-01, -1.697831036425793e-01,  5.267165024613030e-01,  4.748012844288541e-01, -2.691169273811131e-01,  2.665003343146915e-02
  2.470000000000000e+00, -2.447523498371121e+00,  2.090556452969282e-01, -1.494272151417928e+00,  2.443881644541719e-01,  7.182944912806523e-01,  2.070668230601838e-01, -3.659474416818956e-01,  3.359676201952527e-01, -1.485234666200501e-01,  5.356528552608473e-01,  4.841095656192801e-01, -2.733646950999356e-01,  2.678034240014128e-02
  2.480000000000000e+00, -2.441033927030753e+00,  2.168067646005769e-01, -1.487793406626792e+00,  2.492677400412827e-01,  7.176844284148958e-01,  2.070849541689490e-01, -3.639220746057791e-01,  3.390646154268640e-01, -1.274287339364208e-01,  5.443480581646809e-01,  4.921508278906460e-01, -2.769601274223223e-01,  2.676379463654724e-02
  2.490000000000000e+00, -2.434387094397222e+00,  2.245582387184986e-01, -1.481196685040134e+00,  2.543249015143487e-01,  7.171132838894563e-01,  2.070707361007062e-01, -3.620086933257826e-01,  3.423423251360463e-01, -1.065890432492733e-01,  5.528464894194461e-01,  4.988920018730049e-01, -2.798314782838156e-01,  2.660863991442674e-02
  2.500000000000000e+00, -2.427598409883417e+00,  2.322845108931164e-01, -1.474500418526781e+00,  2.595518502305206e-01,  7.165846920990122e-01,  2.070230307426562e-01, -3.602426645905550e-01,  3.457767540516780e-01, -8.609894768275604e-02,  5.611980822770662e-01,  5.043404959338899e-01, -2.819582870195048e-01,  2.632502043230929e-02
  2.510000000000000e+00, -2.420687112914511e+00,  2.399631919155077e-01, -1.467713926309021e+00,  2.649419587650531e-01,  7.161013654395993e-01,  2.069411257324032e-01, -3.586585430238505e-01,  3.493291528638817e-01, -6.605884867766720e-02,  5.694609557245697e-01,  5.085361775470235e-01, -2.833684475393885e-01,  2.592676481575579e-02
  2.520000000000000e+00, -2.413677805921442e+00,  2.475729336525008e-01, -1.460839889791492e+00,  2.704882958650742e-01,  7.156653205315349e-01,  2.068246965344261e-01, -3.572853972649024e-01,  3.529478006094564e-01, -4.657260339427483e-02,  5.777037073028964e-01,  5.115471297305857e-01, -2.841264115569713e-01,  2.543249682226875e-02
  2.530000000000000e+00, -2.406601693840734e+00,  2.550908085615064e-01, -1.453879060103817e+00,  2.761812840475258e-01,  7.152781122773081e-01,  2.066738196513736e-01, -3.561408902338820e-01,  3.565718814551778e-01, -2.774128633041229e-02,  5.860052266520814e-01,  5.134770551067925e-01, -2.843094496912020e-01,  2.486456305038011e-02
  2.540000000000000e+00, -2.399495577039182e+00,  2.624910131006198e-01, -1.446835897255361e+00,  2.820067574112444e-01,  7.149409665338727e-01,  2.064890136207040e-01, -3.552274435750561e-01,  3.601364965341720e-01, -9.656044116787825e-03,  5.944512903058652e-01,  5.144769557661705e-01, -2.839830116232311e-01,  2.424690229103091e-02
  2.550000000000000e+00, -2.392399722207584e+00,  2.697444411505585e-01, -1.439724022376520e+00,  2.879444078527107e-01,  7.146548115188511e-01,  2.062713078299091e-01, -3.545315261260889e-01,  3.635767503371591e-01,  7.607109565747070e-03,  6.031307726492179e-01,  5.147467440160421e-01, -2.831900153870663e-01,  2.360318297329245e-02
  2.560000000000000e+00, -2.385358246300482e+00,  2.768176891297564e-01, -1.432569361423646e+00,  2.939658873829903e-01,  7.144201657308688e-01,  2.060224071262761e-01, -3.540245257048055e-01,  3.668289962968732e-01,  2.399073478644688e-02,  6.121338498006501e-01,  5.145195204706200e-01, -2.819535194830216e-01,  2.295512535148591e-02
  2.570000000000000e+00, -2.378421803248628e+00,  2.836721372095356e-01, -1.425410004456291e+00,  3.000330604946317e-01,  7.142368535376067e-01,  2.057449359650008e-01, -3.536645325855067e-01,  3.698302640636232e-01,  3.945841656772617e-02,  6.215508275931575e-01,  5.140351115032799e-01, -2.802804820694407e-01,  2.232141093709686e-02
  2.580000000000000e+00, -2.371655626999541e+00,  2.902625179271379e-01, -1.418290015669223e+00,  3.060961915856348e-01,  7.141034820871702e-01,  2.054428114619913e-01, -3.533955083595033e-01,  3.725036166203052e-01,  5.399894162023633e-02,  6.314741731000590e-01,  5.134705435079762e-01, -2.781671164682271e-01,  2.171485982585573e-02
  2.590000000000000e+00, -2.365112276330934e+00,  2.965450038802331e-01, -1.411279475130290e+00,  3.120977010712398e-01,  7.140179751605054e-01,  2.051207091044987e-01, -3.531643597037790e-01,  3.748210634930040e-01,  6.761076858379624e-02,  6.419752646338102e-01,  5.131178532246605e-01, -2.755666029807071e-01,  2.115482252417396e-02
  2.600000000000000e+00, -2.358871321713787e+00,  3.024696609445597e-01, -1.404436930216564e+00,  3.179689148278487e-01,  7.139761016309616e-01,  2.047850383840212e-01, -3.529057175714659e-01,  3.767102192771120e-01,  8.032044618325497e-02,  6.531277088256935e-01,  5.130859753241143e-01, -2.724417547835625e-01,  2.064973441809457e-02
  2.610000000000000e+00, -2.353012351239066e+00,  3.079893925597762e-01, -1.397825257050527e+00,  3.236359405700174e-01,  7.139721818175618e-01,  2.044431996545370e-01, -3.525596648192918e-01,  3.781172169091463e-01,  9.216739649398414e-02,  6.649819362223673e-01,  5.135002327890019e-01, -2.687472000203452e-01,  2.021043493964870e-02
  2.620000000000000e+00, -2.347615991228917e+00,  3.130623239266020e-01, -1.391501795215226e+00,  3.290236675294957e-01,  7.139990937807555e-01,  2.041033449388859e-01, -3.520748987857237e-01,  3.789945888338555e-01,  1.032000977071035e-01,  6.775685602076725e-01,  5.144532813845032e-01, -2.644465822946755e-01,  1.984792114228710e-02
  2.630000000000000e+00, -2.342753880986842e+00,  3.176564242665067e-01, -1.385516643213232e+00,  3.340620256790792e-01,  7.140488273957223e-01,  2.037737210985134e-01, -3.514156080804784e-01,  3.793074227679469e-01,  1.134639786489262e-01,  6.908993556978155e-01,  5.160150565200309e-01, -2.595146831115884e-01,  1.957360979873915e-02
  2.640000000000000e+00, -2.338477677042406e+00,  3.217537156200903e-01, -1.379911678093773e+00,  3.386928491834785e-01,  7.141132481148557e-01,  2.034618757906289e-01, -3.505678418839258e-01,  3.790379026286170e-01,  1.229870117613057e-01,  7.049698795126427e-01,  5.182459967046747e-01, -2.539372350694706e-01,  1.939931523699433e-02
  2.650000000000000e+00, -2.334800406422906e+00,  3.253569949458118e-01, -1.374721822257111e+00,  3.428799190533077e-01,  7.141852079254231e-01,  2.031734951365292e-01, -3.495514040864991e-01,  3.781992420658996e-01,  1.317569367566994e-01,  7.197629687555555e-01,  5.212192010673145e-01, -2.477095377043448e-01,  1.933850749998477e-02
  2.660000000000000e+00, -2.331729657391636e+00,  3.284753799092585e-01, -1.369965556369434e+00,  3.465977673170301e-01,  7.142580756223196e-01,  2.029133549684496e-01, -3.483919966708000e-01,  3.767871475398424e-01,  1.397529971927614e-01,  7.352478916023010e-01,  5.249617958737343e-01, -2.408585832996972e-01,  1.940106257167312e-02
  2.670000000000000e+00, -2.329215686205298e+00,  3.311437016440750e-01, -1.365657657231062e+00,  3.498531394866765e-01,  7.143277367389036e-01,  2.026829947552949e-01, -3.471609251862016e-01,  3.748467422229042e-01,  1.468946790487011e-01,  7.513806532080781e-01,  5.295284195124327e-01, -2.334236458906451e-01,  1.960019589894488e-02
  2.680000000000000e+00, -2.327202062714658e+00,  3.333999486184117e-01, -1.361802424487208e+00,  3.526630780612606e-01,  7.143912871048512e-01,  2.024827383651128e-01, -3.459366121827051e-01,  3.724162082342605e-01,  1.530949056078769e-01,  7.681001096896017e-01,  5.349148516778091e-01, -2.254735615267636e-01,  1.994686908884583e-02
  2.690000000000000e+00, -2.325638477230453e+00,  3.352765527027079e-01, -1.358402868004291e+00,  3.550440809455333e-01,  7.144465704501353e-01,  2.023125837442047e-01, -3.447950971799941e-01,  3.695299739923666e-01,  1.582756178653869e-01,  7.853248233579162e-01,  5.410554043254240e-01, -2.170962424181695e-01,  2.045011244081422e-02
  2.700000000000000e+00, -2.324504678025253e+00,  3.367872722383903e-01, -1.355469014970994e+00,  3.569954591330086e-01,  7.144911476849677e-01,  2.021737299746579e-01, -3.437917852073375e-01,  3.662115597429706e-01,  1.623928641192449e-01,  8.029495750223368e-01,  5.478198507718451e-01, -2.083905541572209e-01,  2.111493148186649e-02
  2.710000000000000e+00, -2.323826642970242e+00,  3.379184434094362e-01, -1.353024451610797e+00,  3.584872825449024e-01,  7.145214439421013e-01,  2.020697327939907e-01, -3.429482091862994e-01,  3.624711448092688e-01,  1.654522792629646e-01,  8.208434809656981e-01,  5.550321293107483e-01, -1.994563948887382e-01,  2.194066674661992e-02
  2.720000000000000e+00, -2.323676670583934e+00,  3.386287347428719e-01, -1.351108412047338e+00,  3.594589485313929e-01,  7.145325650004969e-01,  2.020066789752879e-01, -3.422502733071573e-01,  3.583096208982518e-01,  1.675061203497332e-01,  8.388526429436517e-01,  5.625005251667829e-01, -1.903831324981258e-01,  2.292070473745617e-02
  2.730000000000000e+00, -2.324156530875906e+00,  3.388578800325254e-01, -1.349771795327212e+00,  3.598299727009420e-01,  7.145189804943957e-01,  2.019921877884629e-01, -3.416598744084444e-01,  3.537274717337676e-01,  1.686316430051992e-01,  8.568069281988659e-01,  5.700414457486396e-01, -1.812445806594529e-01,  2.404336565089439e-02
  2.740000000000000e+00, -2.325370467125026e+00,  3.385410332939041e-01, -1.349067730134102e+00,  3.595192589058394e-01,  7.144758631309206e-01,  2.020335749856592e-01, -3.411351695561343e-01,  3.487343949029763e-01,  1.689002723081683e-01,  8.745267249410794e-01,  5.774898744479323e-01, -1.721054191864566e-01,  2.529372277152838e-02
  2.750000000000000e+00, -2.327396966574157e+00,  3.376241580866207e-01, -1.349039680671344e+00,  3.584664803618379e-01,  7.144006205007281e-01,  2.021357964249482e-01, -3.406520591384244e-01,  3.433568231242822e-01,  1.683490174802894e-01,  8.918255567703398e-01,  5.847041907647750e-01, -1.630312157094349e-01,  2.665549754541712e-02
  2.760000000000000e+00, -2.330265980501794e+00,  3.360770554505706e-01, -1.349710632181970e+00,  3.566498472370758e-01,  7.142941195899409e-01,  2.022997644245222e-01, -3.402213990834670e-01,  3.376426211028497e-01,  1.669613606723598e-01,  9.085083359963210e-01,  5.915732203631188e-01, -1.540931767252793e-01,  2.811216333400248e-02
  2.770000000000000e+00, -2.333953686886659e+00,  3.338979898784713e-01, -1.351077004688685e+00,  3.540916826877059e-01,  7.141609197416724e-01,  2.025218970221511e-01, -3.398919928511605e-01,  3.316559165871847e-01,  1.646721782249836e-01,  9.243656110897654e-01,  5.980235643791797e-01, -1.453688292354363e-01,  2.964674851107787e-02
  2.780000000000000e+00, -2.338352504065658e+00,  3.311310465253801e-01, -1.353104209605837e+00,  3.508750657968445e-01,  7.140098921247787e-01,  2.027927839184600e-01, -3.397812588306208e-01,  3.255043014709147e-01,  1.613432940685063e-01,  9.391734781654065e-01,  6.040174474333057e-01, -1.369413360509009e-01,  3.124485025701284e-02
  2.790000000000000e+00, -2.343330406899292e+00,  3.278388759320087e-01, -1.355734805120426e+00,  3.471071478086356e-01,  7.138512648524260e-01,  2.031008917234393e-01, -3.400251393128887e-01,  3.192915680755174e-01,  1.568519199456754e-01,  9.526776683810517e-01,  6.095584084508786e-01, -1.289046844803015e-01,  3.289043278913340e-02
  2.800000000000000e+00, -2.348717049667989e+00,  3.241116439767186e-01, -1.358890994675812e+00,  3.429231450624474e-01,  7.136961635820509e-01,  2.034325273383634e-01, -3.407972657576253e-01,  3.131429399117707e-01,  1.510829911361088e-01,  9.645981228002423e-01,  6.146871129067399e-01, -1.213628864543372e-01,  3.456742833768026e-02
  2.810000000000000e+00, -2.354327556063237e+00,  3.200571173406504e-01, -1.362479897257365e+00,  3.384695778284574e-01,  7.135548639331902e-01,  2.037737169594649e-01, -3.422888577762424e-01,  3.071915397104469e-01,  1.439631323944849e-01,  9.746326463416622e-01,  6.194735603732584e-01, -1.144276679765330e-01,  3.625687058125548e-02
  2.820000000000000e+00, -2.359969481886382e+00,  3.157979425253292e-01, -1.366398617223971e+00,  3.338968798968006e-01,  7.134358152859200e-01,  2.041111283886331e-01, -3.446970252804796e-01,  3.015733553017655e-01,  1.354692801269796e-01,  9.824686884663570e-01,  6.240038119169495e-01, -1.082094576742916e-01,  3.793487337011500e-02
  2.830000000000000e+00, -2.365444588924898e+00,  3.114683546097024e-01, -1.370545621825445e+00,  3.293525141179456e-01,  7.133451240502011e-01,  2.044327330452771e-01, -3.482107567413386e-01,  2.964241910525637e-01,  1.256285063453987e-01,  9.877992365029282e-01,  6.283670280623567e-01, -1.028022031874949e-01,  3.957166842124363e-02
  2.840000000000000e+00, -2.370558447059140e+00,  3.072029657017494e-01, -1.374839373591680e+00,  3.249679013188833e-01,  7.132863334288083e-01,  2.047287039219778e-01, -3.529882244046988e-01,  2.918752937600250e-01,  1.145215598853070e-01,  9.903399667854760e-01,  6.326421764986595e-01, -9.826784498096819e-02,  4.113188802351106e-02
  2.850000000000001e+00, -2.375146070488645e+00,  3.031162597337386e-01, -1.379233622442395e+00,  3.208400746403570e-01,  7.132604488877009e-01,  2.049925318828361e-01, -3.591255157226524e-01,  2.880425538181015e-01,  1.022942027312053e-01,  9.898439862831885e-01,  6.368854653198643e-01, -9.462913825659758e-02,  4.257605928831021e-02
  2.860000000000000e+00, -2.379104685317783e+00,  2.992817158900345e-01, -1.383716860535177e+00,  3.170177703302279e-01,  7.132662555600737e-01,  2.052217471770432e-01, -3.666294785377555e-01,  2.850108886935814e-01,  8.916700149397790e-02,  9.861117141305955e-01,  6.411213828902300e-01, -9.187205680353805e-02,  4.386317219315483e-02
  2.870000000000000e+00, -2.382415409788354e+00,  2.957214382602398e-01, -1.388296204436703e+00,  3.135000167328997e-01,  7.133008897586827e-01,  2.054177581898616e-01, -3.754101542841395e-01,  2.828230301290057e-01,  7.543118452458679e-02,  9.789965046790720e-01,  6.453397965542461e-01, -8.995133862649118e-02,  4.495347810305849e-02
  2.880000000000000e+00, -2.385142497958584e+00,  2.924095990635949e-01, -1.392978739589477e+00,  3.102463323509341e-01,  7.133605558346580e-01,  2.055848960163517e-01, -3.852959617952298e-01,  2.814812205397112e-01,  6.142496290569729e-02,  9.684095077902293e-01,  6.495035071488033e-01, -8.879729819757265e-02,  4.581022266958840e-02
  2.890000000000000e+00, -2.387410940445458e+00,  2.892856598428181e-01, -1.397763406303772e+00,  3.071921803578664e-01,  7.134413249232174e-01,  2.057290737066703e-01, -3.960620375070212e-01,  2.809630846110050e-01,  4.749318702782156e-02,  9.543277495811340e-01,  6.535647084987811e-01, -8.833002363635734e-02,  4.639987898022980e-02
  2.900000000000000e+00, -2.389371305942002e+00,  2.862717460876906e-01, -1.402645568564767e+00,  3.042644705043482e-01,  7.135399334889233e-01,  2.058564223538492e-01, -4.074602138500125e-01,  2.812442651809463e-01,  3.393958679078933e-02,  9.368057464866442e-01,  6.574759996892495e-01, -8.848529420534179e-02,  4.669233448113792e-02
  2.910000000000000e+00, -2.391165134639822e+00,  2.832891725334850e-01, -1.407626227408541e+00,  3.013942283147667e-01,  7.136543761734261e-01,  2.059721955166177e-01, -4.192423389379104e-01,  2.823146708309722e-01,  2.098400727966427e-02,  9.159866532191511e-01,  6.611796019420679e-01, -8.924954153014042e-02,  4.666317119352377e-02
  2.920000000000000e+00, -2.392903622665257e+00,  2.802692913424942e-01, -1.412717732475614e+00,  2.985239861759076e-01,  7.137841136595418e-01,  2.060801944149953e-01, -4.311717531317761e-01,  2.841788101093913e-01,  8.736723625759450e-03,  8.921069199104352e-01,  6.645772027927900e-01, -9.069463123240196e-02,  4.629804552812316e-02
  2.930000000000000e+00, -2.394664287975805e+00,  2.771562970583853e-01, -1.417943651210052e+00,  2.956089580364878e-01,  7.139299271873406e-01,  2.061827615026648e-01, -4.430231090991748e-01,  2.868415140651824e-01, -2.803553926317754e-03,  8.654899358461053e-01,  6.675023960741782e-01, -9.299889289684593e-02,  4.559693548424109e-02
  2.940000000000000e+00, -2.396501181948544e+00,  2.739037401998842e-01, -1.423333926215889e+00,  2.926138964441027e-01,  7.140935871282998e-01,  2.062811413943335e-01, -4.545759441614901e-01,  2.902866344254194e-01, -1.373151877439747e-02,  8.365311225717643e-01,  6.697096626138722e-01, -9.644203800423967e-02,  4.457626817925264e-02
  2.950000000000000e+00, -2.398465479237393e+00,  2.704670055087404e-01, -1.428913664165471e+00,  2.895079657719140e-01,  7.142773685569078e-01,  2.063760505185016e-01, -4.656053905111229e-01,  2.944496782425498e-01, -2.420659479197322e-02,  8.056826212482728e-01,  6.708650237858628e-01, -1.013707061231450e-01,  4.326739664928523e-02
  2.960000000000000e+00, -2.400606141411063e+00,  2.668010570943048e-01, -1.434707532045633e+00,  2.862626825253175e-01,  7.144842063065734e-01,  2.064677187100408e-01, -4.758888660136560e-01,  2.992245220613163e-01, -3.442303210885318e-02,  7.734368519125953e-01,  6.706138724155568e-01, -1.081231897863286e-01,  4.171890029220606e-02
  2.970000000000000e+00, -2.403005473355364e+00,  2.628502932802370e-01, -1.440710382989143e+00,  2.828476991912858e-01,  7.147167588814243e-01,  2.065566513348637e-01, -4.851941886362801e-01,  3.044216461718329e-01, -4.458293099159095e-02,  7.403190189604641e-01,  6.685388029414737e-01, -1.169682162221426e-01,  3.998635791973882e-02
  2.980000000000000e+00, -2.405760989054285e+00,  2.585551666782080e-01, -1.446896153305217e+00,  2.792356616518667e-01,  7.149777939570511e-01,  2.066431202232936e-01, -4.933017942951565e-01,  3.097975156448463e-01, -5.487956556480378e-02,  7.068712096721970e-01,  6.642566982299936e-01, -1.280221001639223e-01,  3.813339084966384e-02
  2.990000000000000e+00, -2.408978640624097e+00,  2.538571510021155e-01, -1.453214390644122e+00,  2.754065615135611e-01,  7.152700389268200e-01,  2.067269669902693e-01, -5.000184565904333e-01,  3.150650549195176e-01, -6.548626355472731e-02,  6.736358994673903e-01,  6.574556481425712e-01, -1.412014249450027e-01,  3.622737043279498e-02
  3.000000000000000e+00, -2.412755290332310e+00,  2.487067204954523e-01, -1.459596656250032e+00,  2.713526184379779e-01,  7.155962174091013e-01,  2.068072675726378e-01, -5.051950636852985e-01,  3.199225552209648e-01, -7.654970626361624e-02,  6.411328582308105e-01,  6.479514532303522e-01, -1.561998096042274e-01,  3.433632118701887e-02
  3.010000000000000e+00, -2.417159871552388e+00,  2.430714135322812e-01, -1.465966630018346e+00,  2.670818542558711e-01,  7.159590399143664e-01,  2.068820966085316e-01, -5.087419428532032e-01,  3.240902414418517e-01, -8.818639553756358e-02,  6.098322212018596e-01,  6.357410846372175e-01, -1.724994147054857e-01,  3.252452015621315e-02
  3.020000000000000e+00, -2.422219191899894e+00,  2.369423459057552e-01, -1.472249404430189e+00,  2.626195924663226e-01,  7.163610026790338e-01,  2.069485205780566e-01, -5.106380934728305e-01,  3.273423589343521e-01, -1.004819528139270e-01,  5.801287985030172e-01,  6.210254723963947e-01, -1.894247590753819e-01,  3.084719902973290e-02
  3.030000000000000e+00, -2.427912190519937e+00,  2.303380593801885e-01, -1.478376772901179e+00,  2.580076618225781e-01,  7.168039276357961e-01,  2.070028748336282e-01, -5.109330871698344e-01,  3.295263523331791e-01, -1.134923154672913e-01,  5.523227200648240e-01,  6.041847972409745e-01, -2.062276926231101e-01,  2.934569936835120e-02
  3.040000000000000e+00, -2.434172483825404e+00,  2.233057317533338e-01, -1.484287933687354e+00,  2.533018305113613e-01,  7.172882885270488e-01,  2.070412737158459e-01, -5.097425276516139e-01,  3.305688569082130e-01, -1.272457899769996e-01,  5.266095655248860e-01,  5.857201235000072e-01, -2.221777945847367e-01,  2.804341493613930e-02
  3.050000000000000e+00, -2.440894882321602e+00,  2.159195913850054e-01, -1.489931275451264e+00,  2.485674223076356e-01,  7.178126651849746e-01,  2.070601783702208e-01, -5.072368634132927e-01,  3.304820148877489e-01, -1.417458388776713e-01,  5.030771816636899e-01,  5.662306559223920e-01, -2.366350762608005e-01,  2.694593467230384e-02
  3.060000000000000e+00, -2.447958957688435e+00,  2.082733261593912e-01, -1.495251876603044e+00,  2.438735088214987e-01,  7.183729295060194e-01,  2.070572181776048e-01, -5.036256288422530e-01,  3.293150748964827e-01, -1.569744884931816e-01,  4.817368501632318e-01,  5.462134213010595e-01, -2.491105337175696e-01,  2.602914114549461e-02
  3.070000000000000e+00, -2.455228113379929e+00,  2.004740421524442e-01, -1.500211117378325e+00,  2.392861678279510e-01,  7.189630271506675e-01,  2.070312202337741e-01, -4.991377274981825e-01,  3.271934227171582e-01, -1.728972053801462e-01,  4.625191013835923e-01,  5.262305357773581e-01, -2.592803952457363e-01,  2.525695834249823e-02
  3.080000000000000e+00, -2.462572504808750e+00,  1.926320532558955e-01, -1.504774812936945e+00,  2.348638527595537e-01,  7.195748869897600e-01,  2.069825877938060e-01, -4.940039883201978e-01,  3.242642969003496e-01, -1.894677253528818e-01,  4.453116880070374e-01,  5.067388241685782e-01, -2.670043467639571e-01,  2.457817147375550e-02
  3.090000000000000e+00, -2.469878211958596e+00,  1.848543195310705e-01, -1.508911429776876e+00,  2.306550426938691e-01,  7.201988608615201e-01,  2.069132473001129e-01, -4.884444397918389e-01,  3.206814369965469e-01, -2.066303235210276e-01,  4.299779986020400e-01,  4.880744608274855e-01, -2.723187532770108e-01,  2.393871176783818e-02
  3.100000000000000e+00, -2.477054744928792e+00,  1.772391130699505e-01, -1.512587870024487e+00,  2.266975271932101e-01,  7.208241548215361e-01,  2.068264912253017e-01, -4.826595957132905e-01,  3.165853431652722e-01, -2.243192133450595e-01,  4.163730586053608e-01,  4.704298882880988e-01, -2.754137641639816e-01,  2.329191444492606e-02
  3.110000000000000e+00, -2.484033733320343e+00,  1.698719666947008e-01, -1.515775242424675e+00,  2.230178110993999e-01,  7.214397655183349e-01,  2.067265258249615e-01, -4.768254633153715e-01,  3.120956472341319e-01, -2.424564298883060e-01,  4.043499474997023e-01,  4.538667838701695e-01, -2.765936560561633e-01,  2.260637174462534e-02
  3.120000000000000e+00, -2.490760035212136e+00,  1.628228226607095e-01, -1.518464197708203e+00,  2.196303589796899e-01,  7.220358919496891e-01,  2.066177504558139e-01, -4.710933897379214e-01,  3.073101318694523e-01, -2.609493702215749e-01,  3.937643800220801e-01,  4.383141544763979e-01, -2.762312746208277e-01,  2.186771751895078e-02
  3.130000000000000e+00, -2.497179367277432e+00,  1.561445642569863e-01, -1.520683857263924e+00,  2.165371018839311e-01,  7.226054884937582e-01,  2.065039215673160e-01, -4.655818608606789e-01,  3.023385782366863e-01, -2.796947389522861e-01,  3.844585645690946e-01,  4.237366881572120e-01, -2.747049228586194e-01,  2.108652220553190e-02
  3.140000000000000e+00, -2.503256471032075e+00,  1.498699223702493e-01, -1.522473923908613e+00,  2.137303227130362e-01,  7.231435437376904e-01,  2.063883486834535e-01, -4.603828618309394e-01,  2.972551151983911e-01, -2.985776586800050e-01,  3.762972624255296e-01,  4.099536679835026e-01, -2.723796180649862e-01,  2.027977131853886e-02
