Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ThoraxClavicula.Pos[0],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ThoraxClavicula.Pos[1],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ThoraxClavicula.Pos[2],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ClaviculaScapula.Pos[0],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ClaviculaScapula.Pos[1],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ClaviculaScapula.Pos[2],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ScapulaHumerus.Pos[0],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ScapulaHumerus.Pos[1],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ScapulaHumerus.Pos[2],Main.HumanModel.BodyModel.Interface.Right.ElbowFlexion.Pos,Main.HumanModel.BodyModel.Interface.Right.ElbowPronation.Pos,Main.HumanModel.BodyModel.Interface.Right.WristFlexion.Pos,Main.HumanModel.BodyModel.Interface.Right.WristAbduction.Pos
  2.360000000000000e+00, -1.474844675258473e-01, -1.880992201310613e+00,  2.830254632770475e-01,  2.126635267037367e-01,  7.302321345353989e-01,  2.024196483194967e-01, -3.781222910556951e-01,  3.741575854937368e-01, -2.139989804401962e-01,  7.622285382339716e-01,  9.456789721528583e-01, -1.263271017359180e-01,  4.000998599754485e-02
  2.370000000000000e+00, -1.459184054896125e-01, -1.879119814602555e+00,  2.806767163165967e-01,  2.114641358338866e-01,  7.305923567831116e-01,  2.022896207900003e-01, -3.791597103146064e-01,  3.794508628667607e-01, -2.208102220842525e-01,  7.462201665297797e-01,  9.495041083901653e-01, -1.300677465118003e-01,  3.975007323261206e-02
  2.380000000000000e+00, -1.443257903376529e-01, -1.877276786558589e+00,  2.782898998598695e-01,  2.102572249994541e-01,  7.309580826220182e-01,  2.021565653599536e-01, -3.797012692722606e-01,  3.846693198256502e-01, -2.282151972857916e-01,  7.315875723504294e-01,  9.517709707210273e-01, -1.344697086671731e-01,  3.938663740679241e-02
  2.390000000000000e+00, -1.426740853125844e-01, -1.875518551172385e+00,  2.758163979456313e-01,  2.090285435761309e-01,  7.313302314896316e-01,  2.020208723792118e-01, -3.797454693805687e-01,  3.897273081691222e-01, -2.361836436797056e-01,  7.182925284596204e-01,  9.523017863426078e-01, -1.393124084863093e-01,  3.892560308145180e-02
  2.400000000000000e+00, -1.409352028377865e-01, -1.873896602749517e+00,  2.732150836332585e-01,  2.077668995301595e-01,  7.317094334622235e-01,  2.018828973406437e-01, -3.792987830630253e-01,  3.945439291079270e-01, -2.446556695168708e-01,  7.062523338394548e-01,  9.511066254530012e-01, -1.443611180918056e-01,  3.838398062773456e-02
  2.410000000000000e+00, -1.390877453804818e-01, -1.872457623780514e+00,  2.704556883641381e-01,  2.064653997897594e-01,  7.320957230323955e-01,  2.017430587296654e-01, -3.783752799459437e-01,  3.990475447542005e-01, -2.535447322927552e-01,  6.953445206782621e-01,  9.483750018618364e-01, -1.494011778890907e-01,  3.778690201290034e-02
  2.420000000000000e+00, -1.371201121958511e-01, -1.871243217872389e+00,  2.675233973217190e-01,  2.051232110973178e-01,  7.324880318643334e-01,  2.016020211327855e-01, -3.769998694576820e-01,  4.031779331944323e-01, -2.627431593342179e-01,  6.854159255725401e-01,  9.444147287476117e-01, -1.542527138890464e-01,  3.716083616715819e-02
  2.430000000000000e+00, -1.350330435951972e-01, -1.870291697819195e+00,  2.644224775285439e-01,  2.037470634106128e-01,  7.328835806145751e-01,  2.014609579485795e-01, -3.752123444966552e-01,  4.068867847033309e-01, -2.721298857708404e-01,  6.762954774845600e-01,  9.395769616268069e-01, -1.587684001933214e-01,  3.652538709154807e-02
  2.440000000000000e+00, -1.328410692784472e-01, -1.869626061901170e+00,  2.611780411063209e-01,  2.023504657585493e-01,  7.332784519625433e-01,  2.013212736244808e-01, -3.730689175241603e-01,  4.101494792575547e-01, -2.815769625546906e-01,  6.678019838432282e-01,  9.342405981173756e-01, -1.628417566823932e-01,  3.589231729451839e-02
  2.450000000000000e+00, -1.305681700090594e-01, -1.869262619696916e+00,  2.578291441443655e-01,  2.009515676402869e-01,  7.336675494817896e-01,  2.011847752044277e-01, -3.706358120927390e-01,  4.129625105807981e-01, -2.909601863830886e-01,  6.597506838586132e-01,  9.288041955795678e-01, -1.664443286675050e-01,  3.526990123472183e-02
  2.460000000000000e+00, -1.282456410860852e-01, -1.869196894251477e+00,  2.544250284113628e-01,  1.995700046772245e-01,  7.340459687061340e-01,  2.010530759924378e-01, -3.679869648961284e-01,  4.153518851786060e-01, -3.001649068395394e-01,  6.519598455652259e-01,  9.236618337832471e-01, -1.696324295298910e-01,  3.466722252135544e-02
  2.470000000000000e+00, -1.259085937224231e-01, -1.869406463502565e+00,  2.510194467925942e-01,  1.982248509995786e-01,  7.344093653626123e-01,  2.009275112937441e-01, -3.652012159285263e-01,  4.173665486000125e-01, -3.090934005976189e-01,  6.442639774778455e-01,  9.191355202674247e-01, -1.725298450681254e-01,  3.409303615878453e-02
  2.480000000000000e+00, -1.235922702775566e-01, -1.869854372122740e+00,  2.476649194981317e-01,  1.969327031726006e-01,  7.347543421409457e-01,  2.008090323429212e-01, -3.623578814960284e-01,  4.190723912729607e-01, -3.176700140071665e-01,  6.365257921458011e-01,  9.154337895973561e-01, -1.752966081178988e-01,  3.355549166640572e-02
  2.490000000000000e+00, -1.213278494091720e-01, -1.870493586679862e+00,  2.444065361840774e-01,  1.957057810842562e-01,  7.350788622611311e-01,  2.006980814850486e-01, -3.595304117262725e-01,  4.205461467870698e-01, -3.258436155015378e-01,  6.286460869556439e-01,  9.126405286575108e-01, -1.780883830871955e-01,  3.306180298207075e-02
  2.500000000000000e+00, -1.191391075206992e-01, -1.871270740812004e+00,  2.412772870746767e-01,  1.945506322715446e-01,  7.353825908236532e-01,  2.005944687934914e-01, -3.567811778547693e-01,  4.218684688429390e-01, -3.335878312455351e-01,  6.205699360565455e-01,  9.107219399037445e-01, -1.810162784141762e-01,  3.261444826821006e-02
  2.510000000000000e+00, -1.170405329860982e-01, -1.872128363333324e+00,  2.382956810962436e-01,  1.934676127346812e-01,  7.356671132837130e-01,  2.004972695984180e-01, -3.541584804701276e-01,  4.231186853888161e-01, -3.408992735114035e-01,  6.122864144534643e-01,  9.095508972586070e-01, -1.841240134099678e-01,  3.220658872574141e-02
  2.520000000000000e+00, -1.150358863228142e-01, -1.873008981635470e+00,  2.354641681811692e-01,  1.924508645360186e-01,  7.359359186231288e-01,  2.004048296810556e-01, -3.516939499356821e-01,  4.243695221337092e-01, -3.477930800110003e-01,  6.038247965142324e-01,  9.089440519993847e-01, -1.873903813535402e-01,  3.182300901019243e-02
  2.530000000000000e+00, -1.131169382933215e-01, -1.873863243882893e+00,  2.327680020742307e-01,  1.914888390273801e-01,  7.361940117676333e-01,  2.003149569714413e-01, -3.494000849536615e-01,  4.256778898739567e-01, -3.542964166843364e-01,  5.952508983771375e-01,  9.086970982737395e-01, -1.907520969961183e-01,  3.144712717665391e-02
  2.540000000000000e+00, -1.112633612777050e-01, -1.874658568399247e+00,  2.301758221280321e-01,  1.905654959684583e-01,  7.364472623511330e-01,  2.002252280124497e-01, -3.472702358918093e-01,  4.270745272154109e-01, -3.604424702779944e-01,  5.866622883738907e-01,  9.086034392299447e-01, -1.941307753492694e-01,  3.106827001577608e-02
  2.550000000000000e+00, -1.094448558941485e-01, -1.875383950283673e+00,  2.276432763902369e-01,  1.896622456098321e-01,  7.367016569169752e-01,  2.001333047931047e-01, -3.452818491861329e-01,  4.285595164805568e-01, -3.662661120983878e-01,  5.781798992247702e-01,  9.084658402126761e-01, -1.974488645619876e-01,  3.068419968770196e-02
  2.560000000000000e+00, -1.076256639933823e-01, -1.876049711940720e+00,  2.251197382306560e-01,  1.887605290178621e-01,  7.369625298491193e-01,  2.000372235919881e-01, -3.434013711890473e-01,  4.301062295880472e-01, -3.718003703244095e-01,  5.699368864468046e-01,  9.081220362320555e-01, -2.006347427618644e-01,  3.029872155575506e-02
  2.570000000000000e+00, -1.057698397324047e-01, -1.876684263090887e+00,  2.225558148688180e-01,  1.878443545565100e-01,  7.372338878999322e-01,  1.999356326847944e-01, -3.415895277445717e-01,  4.316688498958852e-01, -3.770739572967146e-01,  5.620684533940047e-01,  9.074684261326829e-01, -2.036258619557592e-01,  2.991807237092726e-02
  2.580000000000000e+00, -1.038471838303607e-01, -1.877326673767528e+00,  2.199114542780573e-01,  1.869026001183079e-01,  7.375179442998266e-01,  1.998279219942263e-01, -3.398084847084329e-01,  4.331912257512724e-01, -3.821101490978518e-01,  5.547030232582149e-01,  9.064541035408337e-01, -2.063714297527965e-01,  2.954880354610264e-02
  2.590000000000000e+00, -1.018313988130908e-01, -1.878032104663727e+00,  2.171535623279146e-01,  1.859285462209807e-01,  7.378149415801381e-01,  1.997143672297085e-01, -3.380236520614343e-01,  4.346033615022054e-01, -3.869338969134758e-01,  5.479631005134004e-01,  9.050332841446095e-01, -2.088350245669948e-01,  2.919413382853399e-02
  2.600000000000000e+00, -9.971121427250217e-02, -1.878843401600192e+00,  2.142702865045141e-01,  1.849224036047367e-01,  7.381234867738483e-01,  1.995957645911146e-01, -3.362145186993096e-01,  4.358460474016878e-01, -3.915665695113768e-01,  5.419513153550783e-01,  9.031774637709187e-01, -2.109896799524322e-01,  2.885616898967374e-02
  2.610000000000000e+00, -9.748643009493356e-02, -1.879796330733438e+00,  2.112653060393909e-01,  1.838895152410693e-01,  7.384407626614972e-01,  1.994734305332956e-01, -3.343720117292295e-01,  4.368675991711215e-01, -3.960307077198309e-01,  5.367510514848240e-01,  9.008626980854874e-01, -2.128227315688369e-01,  2.853415797036335e-02
  2.620000000000000e+00, -9.516941822654738e-02, -1.880910192288242e+00,  2.081590686975782e-01,  1.828397788764241e-01,  7.387630025794630e-01,  1.993489591736652e-01, -3.325005751215337e-01,  4.376320662517492e-01, -4.003467638350177e-01,  5.324192573117783e-01,  8.980787045329581e-01, -2.143411571174092e-01,  2.822617475067408e-02
  2.630000000000000e+00, -9.278227038814919e-02, -1.882186745472183e+00,  2.049842671720450e-01,  1.817857413828474e-01,  7.390860685444972e-01,  1.992240040791881e-01, -3.306165450913156e-01,  4.381202446468708e-01, -4.045313286993254e-01,  5.289844873945059e-01,  8.948277424711737e-01, -2.155737496651415e-01,  2.793144058149680e-02
  2.640000000000000e+00, -9.035091853390242e-02, -1.883614584953190e+00,  2.017775587738454e-01,  1.807398897406742e-01,  7.394061424099889e-01,  1.991000423568707e-01, -3.287428887029250e-01,  4.383263586761420e-01, -4.085964158390606e-01,  5.264485645732646e-01,  8.911255109462275e-01, -2.165624103256243e-01,  2.765193200865615e-02
  2.650000000000000e+00, -8.789796626318172e-02, -1.885173218179916e+00,  1.985698598129143e-01,  1.797114890396704e-01,  7.397207090559835e-01,  1.989779876215237e-01, -3.269029392741790e-01,  4.382554383959238e-01, -4.125495545245724e-01,  5.247892689863783e-01,  8.870050284044251e-01, -2.173488470986087e-01,  2.739175367746353e-02
  2.660000000000000e+00, -8.544470999774796e-02, -1.886842763803557e+00,  1.953895105942578e-01,  1.787087245527102e-01,  7.400273902616442e-01,  1.988587509848879e-01, -3.251214727935461e-01,  4.379184826939594e-01, -4.163900243323423e-01,  5.239577688767093e-01,  8.825196510747069e-01, -2.179750082334586e-01,  2.715596131304837e-02
  2.670000000000000e+00, -8.300450306551442e-02, -1.888598245146934e+00,  1.922532772979572e-01,  1.777349616552308e-01,  7.403256853527475e-01,  1.987424293340123e-01, -3.234203762549187e-01,  4.373370255291541e-01, -4.201103738019344e-01,  5.238831311662465e-01,  8.777479821882505e-01, -2.184779105793895e-01,  2.694852381670674e-02
  2.680000000000000e+00, -8.058958116578566e-02, -1.890416964674225e+00,  1.891759593013446e-01,  1.767930095765133e-01,  7.406151078259681e-01,  1.986291493979717e-01, -3.218199997134407e-01,  4.365404090607092e-01, -4.236911250251023e-01,  5.244696034670013e-01,  8.727943097754586e-01, -2.188920685945877e-01,  2.677110328731062e-02
  2.690000000000000e+00, -7.821151751952633e-02, -1.892277208511402e+00,  1.861709922336243e-01,  1.758852380111389e-01,  7.408952167280083e-01,  1.985190405670465e-01, -3.203330780008469e-01,  4.355662771470177e-01, -4.270992474258908e-01,  5.256010885334438e-01,  8.677722757134431e-01, -2.192494676948673e-01,  2.662307842980644e-02
  2.700000000000000e+00, -7.588320522511843e-02, -1.894153493827082e+00,  1.832527993350884e-01,  1.750140018022247e-01,  7.411656683754277e-01,  1.984121741324205e-01, -3.189586016163285e-01,  4.344627636730070e-01, -4.302874101760152e-01,  5.271484590215302e-01,  8.627871510735825e-01, -2.195858288670216e-01,  2.650320248542136e-02
  2.710000000000000e+00, -7.362258287458914e-02, -1.896009762895202e+00,  1.804411347349432e-01,  1.741825803996006e-01,  7.414261250830364e-01,  1.983085551678558e-01, -3.176795058005191e-01,  4.332928331929823e-01, -4.331954917787734e-01,  5.289792302373845e-01,  8.579353120663121e-01, -2.199423242116034e-01,  2.641041378791292e-02
  2.720000000000000e+00, -7.145795532953859e-02, -1.897794611878068e+00,  1.777673909956908e-01,  1.733969730202501e-01,  7.416756802564183e-01,  1.982083543085711e-01, -3.164672398452647e-01,  4.321369147068789e-01, -4.357552932496119e-01,  5.309666187405819e-01,  8.533140551849620e-01, -2.203556451310897e-01,  2.634277361605115e-02
  2.730000000000000e+00, -6.943218122726305e-02, -1.899440381940645e+00,  1.752795102317597e-01,  1.726675057538816e-01,  7.419121410088761e-01,  1.981122423727232e-01, -3.152919053314316e-01,  4.310901435742694e-01, -4.378986438592177e-01,  5.329958933532882e-01,  8.490228277236719e-01, -2.208436905767968e-01,  2.629616089011141e-02
  2.740000000000000e+00, -6.760252407641565e-02, -1.900867362273277e+00,  1.730416998292507e-01,  1.720090414469434e-01,  7.421316626673184e-01,  1.980216052825215e-01, -3.141333291643313e-01,  4.302526242128958e-01, -4.395662683414016e-01,  5.349679116502104e-01,  8.451518581528688e-01, -2.214001879830325e-01,  2.626464605517507e-02
  2.750000000000000e+00, -6.603568745558122e-02, -1.901992773354720e+00,  1.711286520408468e-01,  1.714397029875362e-01,  7.423288647705214e-01,  1.979385631377007e-01, -3.129895031607093e-01,  4.297154764838645e-01, -4.407139303912427e-01,  5.367997470603340e-01,  8.417705062116363e-01, -2.220043781260246e-01,  2.624189756497512e-02
  2.760000000000000e+00, -6.480024051645247e-02, -1.902741099015922e+00,  1.696170602065016e-01,  1.709788231800539e-01,  7.424973276506216e-01,  1.978658046752265e-01, -3.118813613941837e-01,  4.295490881721981e-01, -4.413147332184637e-01,  5.384229526713453e-01,  8.389250031557207e-01, -2.226386191989997e-01,  2.622187238087614e-02
  2.770000000000000e+00, -6.395942992589630e-02, -1.903055800138915e+00,  1.685781800386110e-01,  1.706454395295943e-01,  7.426298998403333e-01,  1.978064981021629e-01, -3.108533980341088e-01,  4.297952278211708e-01, -4.413579383700459e-01,  5.397821632786806e-01,  8.366366643783252e-01, -2.233015548260147e-01,  2.619853856768734e-02
  2.780000000000000e+00, -6.356148190720340e-02, -1.902893051605661e+00,  1.680662519226000e-01,  1.704538448634841e-01,  7.427211381508757e-01,  1.977630793006163e-01, -3.099659351005360e-01,  4.304770969747992e-01, -4.408461763635587e-01,  5.408356978469471e-01,  8.349173750224994e-01, -2.240053165624354e-01,  2.616744542591616e-02
  2.790000000000000e+00, -6.363948185093309e-02, -1.902243376514627e+00,  1.681207620369143e-01,  1.704163855665456e-01,  7.427653859330365e-01,  1.977382420363304e-01, -3.092884098494447e-01,  4.315878007041505e-01, -4.397889808210346e-01,  5.415590759242139e-01,  8.337465498717210e-01, -2.247841957778418e-01,  2.612504833066205e-02
  2.800000000000000e+00, -6.420660849479652e-02, -1.901117831327856e+00,  1.687601165018544e-01,  1.705401901382784e-01,  7.427589742600904e-01,  1.977337913068292e-01, -3.088870868961017e-01,  4.331065502341474e-01, -4.381979341631391e-01,  5.419482595381138e-01,  8.330910447526454e-01, -2.256894409046661e-01,  2.606963638031172e-02
  2.810000000000000e+00, -6.525808393185577e-02, -1.899548116718335e+00,  1.699842135196312e-01,  1.708281603327342e-01,  7.426998704360440e-01,  1.977507870214097e-01, -3.088201326507571e-01,  4.350023843333998e-01, -4.360833247733521e-01,  5.420234381214053e-01,  8.329070415517738e-01, -2.267846448663320e-01,  2.599912018931269e-02
  2.820000000000000e+00, -6.677423523084146e-02, -1.897584869036723e+00,  1.717778344223820e-01,  1.712800424448694e-01,  7.425872734535537e-01,  1.977897183717635e-01, -3.091386023025294e-01,  4.372356530327771e-01, -4.334570330086088e-01,  5.418351775384744e-01,  8.331465134815949e-01, -2.281369163505367e-01,  2.590926670975842e-02
  2.830000000000000e+00, -6.872394056945325e-02, -1.895297532457688e+00,  1.741142788669540e-01,  1.718936902094600e-01,  7.424209901459232e-01,  1.978508031573237e-01, -3.098895519857870e-01,  4.397539570100527e-01, -4.303420534281156e-01,  5.414749782603807e-01,  8.337569660131615e-01, -2.298088542359487e-01,  2.579420816835823e-02
  2.840000000000000e+00, -7.106688089093038e-02, -1.892771875997237e+00,  1.769571067439195e-01,  1.726654436605746e-01,  7.422012568706928e-01,  1.979340726318830e-01, -3.111135051742638e-01,  4.424878550768225e-01, -4.267845113237949e-01,  5.410881587037787e-01,  8.346661474237428e-01, -2.318480567918708e-01,  2.564906986633341e-02
  2.850000000000001e+00, -7.375365333057674e-02, -1.890102294930312e+00,  1.802586916831424e-01,  1.735888917535379e-01,  7.419294356400119e-01,  1.980390276448269e-01, -3.128332533522025e-01,  4.453503308106927e-01, -4.228612860446710e-01,  5.408816441116240e-01,  8.357611189269482e-01, -2.342763804180412e-01,  2.547309874581615e-02
  2.860000000000000e+00, -7.672565809291919e-02, -1.887381154044589e+00,  1.839582650196531e-01,  1.746530977412954e-01,  7.416089869160686e-01,  1.981641658120278e-01, -3.150401810716588e-01,  4.482394081227254e-01, -4.186778671412281e-01,  5.411179562078346e-01,  8.368812459483655e-01, -2.370809978606259e-01,  2.527125183901456e-02
  2.870000000000000e+00, -7.991821206944077e-02, -1.884691195505181e+00,  1.879844550346829e-01,  1.758425815170455e-01,  7.412455054809629e-01,  1.983069735390377e-01, -3.176871739810033e-01,  4.510408645963928e-01, -4.143569368554177e-01,  5.420930668955587e-01,  8.378328088755287e-01, -2.402047740708413e-01,  2.505337306634843e-02
  2.880000000000000e+00, -8.326722161570488e-02, -1.882104396975510e+00,  1.922632336178789e-01,  1.771397914428111e-01,  7.408454848741779e-01,  1.984645326801700e-01, -3.206908928167408e-01,  4.536299662869203e-01, -4.100229581467982e-01,  5.441041130882364e-01,  8.384223713984844e-01, -2.435424782818487e-01,  2.483207315848734e-02
  2.890000000000000e+00, -8.671624002091650e-02, -1.879684753844481e+00,  1.967271615245398e-01,  1.785285095061944e-01,  7.404146894837669e-01,  1.986342974775329e-01, -3.239401252943933e-01,  4.558752633905636e-01, -4.057871439083157e-01,  5.474157028896278e-01,  8.385016373965524e-01, -2.469511876249493e-01,  2.462066438342827e-02
  2.900000000000000e+00, -9.021982881173447e-02, -1.877491112183203e+00,  2.013202610369429e-01,  1.799958431815721e-01,  7.399572675281773e-01,  1.988145023641005e-01, -3.273057895605693e-01,  4.576468137531878e-01, -4.017345213038852e-01,  5.522318951911744e-01,  8.380033842164555e-01, -2.502682532570970e-01,  2.443201416387318e-02
  2.910000000000000e+00, -9.374145529341420e-02, -1.875578837058313e+00,  2.059957550172177e-01,  1.815316064132180e-01,  7.394760140302927e-01,  1.990040371394233e-01, -3.306494748880553e-01,  4.588264842061315e-01, -3.979139550934279e-01,  5.586774402463757e-01,  8.369506822572550e-01, -2.533278190601747e-01,  2.427868010830734e-02
  2.920000000000000e+00, -9.725096189648247e-02, -1.873998675803952e+00,  2.107130448382653e-01,  1.831271439875679e-01,  7.389729507432207e-01,  1.992021673726650e-01, -3.338312490215493e-01,  4.593213600752709e-01, -3.943320128708497e-01,  5.667833246547583e-01,  8.354721785678257e-01, -2.559810239683920e-01,  2.417526806002284e-02
  2.930000000000000e+00, -1.007153486460499e-01, -1.872801245856428e+00,  2.154255948434342e-01,  1.847712472993485e-01,  7.384506100963721e-01,  1.994080278608389e-01, -3.367183854288896e-01,  4.590511235242247e-01, -3.909562060377439e-01,  5.765066588640161e-01,  8.336454490591944e-01, -2.580993852186304e-01,  2.412993059466828e-02
  2.940000000000000e+00, -1.041111867944266e-01, -1.872023551586825e+00,  2.200976515383018e-01,  1.864550171625674e-01,  7.379109044381108e-01,  1.996209828167855e-01, -3.391977677933585e-01,  4.579849497270916e-01, -3.877226131860432e-01,  5.877141685839888e-01,  8.316504482125169e-01, -2.596145697314043e-01,  2.415422550722278e-02
  2.950000000000000e+00, -1.074201936683255e-01, -1.871687514935564e+00,  2.246988270205482e-01,  1.881697303601681e-01,  7.373560318240914e-01,  1.998402203373001e-01, -3.411851706881616e-01,  4.561312732469033e-01, -3.845533861594336e-01,  6.002245665923772e-01,  8.296184660381332e-01, -2.605069900248902e-01,  2.425158824634894e-02
  2.960000000000000e+00, -1.106345894312924e-01, -1.871792257402275e+00,  2.292120300831730e-01,  1.899091259909247e-01,  7.367881451496892e-01,  2.000648008629578e-01, -3.426313612948928e-01,  4.535471910470323e-01, -3.813695218235484e-01,  6.138266568902391e-01,  8.276540439817262e-01, -2.608004775846402e-01,  2.441700961309274e-02
  2.970000000000000e+00, -1.137588200872710e-01, -1.872311482733543e+00,  2.336367499395780e-01,  1.916705390970339e-01,  7.362092665456929e-01,  2.002936336709550e-01, -3.435231218517594e-01,  4.503329828620004e-01, -3.780988832949567e-01,  6.283003266869116e-01,  8.258232773816653e-01, -2.605440486314987e-01,  2.463769771266553e-02
  2.980000000000000e+00, -1.168085149230503e-01, -1.873194782394763e+00,  2.379885056399553e-01,  1.934550045321564e-01,  7.356213763583920e-01,  2.005254176721862e-01, -3.438801654976024e-01,  4.466196048506720e-01, -3.746802726710126e-01,  6.434339976165775e-01,  8.241433427356147e-01, -2.597953487269882e-01,  2.489598139069557e-02
  2.990000000000000e+00, -1.198074465655651e-01, -1.874371486158301e+00,  2.422952965131396e-01,  1.952664482205200e-01,  7.350266378973189e-01,  2.007585634017799e-01, -3.437490968473779e-01,  4.425546864717426e-01, -3.710655262770789e-01,  6.590365853122232e-01,  8.225884579458064e-01, -2.586160176317500e-01,  2.517280302893599e-02
  3.000000000000000e+00, -1.227833073024491e-01, -1.875757765614881e+00,  2.465921338169250e-01,  1.971104033294597e-01,  7.344275492108253e-01,  2.009911920547058e-01, -3.431945661603839e-01,  4.382881516503092e-01, -3.672208010384696e-01,  6.749455498629706e-01,  8.211112761734248e-01, -2.570786983026405e-01,  2.545155404251132e-02
  3.010000000000000e+00, -1.257623655183438e-01, -1.877266872807127e+00,  2.509136937715985e-01,  1.989922160606572e-01,  7.338270162607170e-01,  2.012212160549360e-01, -3.422878490706910e-01,  4.339585232324513e-01, -3.631268128176843e-01,  6.910335021644062e-01,  8.196603212366417e-01, -2.552691630838115e-01,  2.572018502345145e-02
  3.020000000000000e+00, -1.287639354030431e-01, -1.878818696961782e+00,  2.552863380182733e-01,  2.009148102837235e-01,  7.332284848003082e-01,  2.014464141656820e-01, -3.410957646786469e-01,  4.296838135260570e-01, -3.587769876323955e-01,  7.072099415677843e-01,  8.181832667798082e-01, -2.532740131388378e-01,  2.596915473218501e-02
  3.030000000000000e+00, -1.317964601804325e-01, -1.880345488164193e+00,  2.597221085768068e-01,  2.028767207304590e-01,  7.326360738305752e-01,  2.016644877068644e-01, -3.396736831455372e-01,  4.255582310987145e-01, -3.541742052250772e-01,  7.234156625163126e-01,  8.166228796926874e-01, -2.511644709334464e-01,  2.618791284065965e-02
  3.040000000000000e+00, -1.348555571635013e-01, -1.881794524580461e+00,  2.642153296869090e-01,  2.048707623596907e-01,  7.320546008647247e-01,  2.018731376154354e-01, -3.380624089637648e-01,  4.216519104645077e-01, -3.493283092137217e-01,  7.396164322582252e-01,  8.149063438437997e-01, -2.489807492248226e-01,  2.636379083379989e-02
  3.050000000000000e+00, -1.379229499862713e-01, -1.883133732805686e+00,  2.687403609706904e-01,  2.068834157010580e-01,  7.314892378324653e-01,  2.020703083545360e-01, -3.362863604107205e-01,  4.180086165556251e-01, -3.442548569534970e-01,  7.558008716883990e-01,  8.129165573494568e-01, -2.467164448126828e-01,  2.648268880334140e-02
  3.060000000000000e+00, -1.409732133270107e-01, -1.884335999048393e+00,  2.732607659126021e-01,  2.088967087166108e-01,  7.309455588764474e-01,  2.022540330589603e-01, -3.343607808046332e-01,  4.146613130268968e-01, -3.389738520348116e-01,  7.719682344392347e-01,  8.105260000011540e-01, -2.443142833522673e-01,  2.653358861066213e-02
  3.070000000000000e+00, -1.439711994758150e-01, -1.885402530452535e+00,  2.777249941241866e-01,  2.108887073844175e-01,  7.304281860593221e-01,  2.024231859205592e-01, -3.322871893988941e-01,  4.116150091802193e-01, -3.335095436391632e-01,  7.881246250491636e-01,  8.075886405369378e-01, -2.417087145095043e-01,  2.651011934398103e-02
  3.080000000000000e+00, -1.468802738302824e-01, -1.886343835932488e+00,  2.820780323395021e-01,  2.128362849800793e-01,  7.299409613504808e-01,  2.025771865721088e-01, -3.300607561373617e-01,  4.088651164197936e-01, -3.278904121772688e-01,  8.042626776321984e-01,  8.040622877660992e-01, -2.388726427267747e-01,  2.641760704510315e-02
  3.090000000000000e+00, -1.496656559415566e-01, -1.887174525850770e+00,  2.862663123438151e-01,  2.147166794530489e-01,  7.294868771280318e-01,  2.027159278944032e-01, -3.276736503362310e-01,  4.064033595472862e-01, -3.221484173512174e-01,  8.203531286825627e-01,  8.000674870955978e-01, -2.358529736921504e-01,  2.627637623404945e-02
  3.100000000000000e+00, -1.522993892415235e-01, -1.887904488078397e+00,  2.902454356233841e-01,  2.165099715285492e-01,  7.290680588942211e-01,  2.028396143324333e-01, -3.251243310749164e-01,  4.042247580964218e-01, -3.163178675763552e-01,  8.363473578032155e-01,  7.958680943056077e-01, -2.327633144331978e-01,  2.611826147807899e-02
  3.110000000000000e+00, -1.547640146318816e-01, -1.888540475383002e+00,  2.939861705806963e-01,  2.182020667039704e-01,  7.286852441809518e-01,  2.029488597071877e-01, -3.224265957337671e-01,  4.023252681449416e-01, -3.104370872913445e-01,  8.521903428651481e-01,  7.917661254821663e-01, -2.297415476976608e-01,  2.597482156610808e-02
  3.120000000000000e+00, -1.570515671532510e-01, -1.889102298379813e+00,  2.974731541318548e-01,  2.197861811875013e-01,  7.283369488635963e-01,  2.030450627111588e-01, -3.196080886544630e-01,  4.006892196591523e-01, -3.045541369027628e-01,  8.678346771774400e-01,  7.879957656188097e-01, -2.269129736434934e-01,  2.586659257661933e-02
  3.130000000000000e+00, -1.591592634160130e-01, -1.889631481085560e+00,  3.006983377052441e-01,  2.212611759993824e-01,  7.280196064492358e-01,  2.031304287643376e-01, -3.167006532631563e-01,  3.992816710083990e-01, -2.987292550742274e-01,  8.832492350538170e-01,  7.846788379657268e-01, -2.243749539164537e-01,  2.580042514234959e-02
  3.140000000000000e+00, -1.610862356074894e-01, -1.890186111440503e+00,  3.036560602338459e-01,  2.226289660438196e-01,  7.277284435371860e-01,  2.032076332021954e-01, -3.137338243974930e-01,  3.980510374248685e-01, -2.930310552938323e-01,  8.984212832721241e-01,  7.818181240273487e-01, -2.221959255132169e-01,  2.577240048318660e-02
