Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ThoraxClavicula.Pos[0],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ThoraxClavicula.Pos[1],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ThoraxClavicula.Pos[2],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ClaviculaScapula.Pos[0],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ClaviculaScapula.Pos[1],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ClaviculaScapula.Pos[2],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ScapulaHumerus.Pos[0],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ScapulaHumerus.Pos[1],Main.HumanModel.BodyModel.Interface.Right.RotVectorMeasures.ScapulaHumerus.Pos[2],Main.HumanModel.BodyModel.Interface.Right.ElbowFlexion.Pos,Main.HumanModel.BodyModel.Interface.Right.ElbowPronation.Pos,Main.HumanModel.BodyModel.Interface.Right.WristFlexion.Pos,Main.HumanModel.BodyModel.Interface.Right.WristAbduction.Pos
  3.040000000000000e+00, -1.343195529406047e-01, -1.880319150502898e+00,  2.634054713126385e-01,  2.043777032062293e-01,  7.322352158637417e-01,  2.017962488276825e-01, -3.375170261410386e-01,  4.120808600314912e-01, -3.480295406650567e-01,  7.412622407037363e-01,  7.920498845575926e-01, -2.599702018335124e-01,  2.665378206240039e-02
  3.050000000000000e+00, -1.373832645481810e-01, -1.881615063766376e+00,  2.679251986687546e-01,  2.063797911576907e-01,  7.316709231459834e-01,  2.019937550439272e-01, -3.356789173127376e-01,  4.085892068170534e-01, -3.429536720238056e-01,  7.573870655148879e-01,  7.902018754313352e-01, -2.577725773815520e-01,  2.676763385497765e-02
  3.060000000000000e+00, -1.404303399012377e-01, -1.882775565608647e+00,  2.724411870660415e-01,  2.083829501866873e-01,  7.311280772606579e-01,  2.021779138591564e-01, -3.336938535152567e-01,  4.053882183575644e-01, -3.376701967001617e-01,  7.734962016281446e-01,  7.879484272114164e-01, -2.554429038132822e-01,  2.681442502538452e-02
  3.070000000000000e+00, -1.434256369338341e-01, -1.883802104053030e+00,  2.769018935190246e-01,  2.103653316219729e-01,  7.306113199701602e-01,  2.023475792323561e-01, -3.315636070603579e-01,  4.024823997848344e-01, -3.322036037754639e-01,  7.895963838396107e-01,  7.851404068817142e-01, -2.529179010725884e-01,  2.678754768912385e-02
  3.080000000000000e+00, -1.463325440448351e-01, -1.884705051835840e+00,  2.812523364648687e-01,  2.123038698698907e-01,  7.301245382390373e-01,  2.025021382335463e-01, -3.292834413036634e-01,  3.998673085791865e-01, -3.265825767599939e-01,  8.056804116900621e-01,  7.817358959255438e-01, -2.501711805031293e-01,  2.669223460840450e-02
  3.090000000000000e+00, -1.491162702732609e-01, -1.885498872856733e+00,  2.854389275542374e-01,  2.141758414049526e-01,  7.296707734003703e-01,  2.026414512542504e-01, -3.268454839443300e-01,  3.975349647108061e-01, -3.208392817197480e-01,  8.217188777790689e-01,  7.778563310940459e-01, -2.472477296761184e-01,  2.654873069057337e-02
  3.100000000000000e+00, -1.517488201029924e-01, -1.886193285797740e+00,  2.894172002580734e-01,  2.159613350415863e-01,  7.292522016396693e-01,  2.027656920492361e-01, -3.242480268231858e-01,  3.954808549271743e-01, -3.150081814994083e-01,  8.376627330330085e-01,  7.737670827793103e-01, -2.442568856673417e-01,  2.638879948238103e-02
  3.110000000000000e+00, -1.542126825844218e-01, -1.886794885059921e+00,  2.931578318161239e-01,  2.176462411904101e-01,  7.288696039367456e-01,  2.028754503797004e-01, -3.215046650751394e-01,  3.937014572968213e-01, -3.091276483728025e-01,  8.534564352257282e-01,  7.697719600764277e-01, -2.413316413441156e-01,  2.624393308713402e-02
  3.120000000000000e+00, -1.565000065728882e-01, -1.887321151311241e+00,  2.966456614037140e-01,  2.192236361093897e-01,  7.285216518588937e-01,  2.029720457148935e-01, -3.186431697251281e-01,  3.921827789691959e-01, -3.032452068445410e-01,  8.690518879443394e-01,  7.661089432151069e-01, -2.385924641005657e-01,  2.613479985851011e-02
  3.130000000000000e+00, -1.586074666948341e-01, -1.887820311769123e+00,  2.998716952635614e-01,  2.206927228998459e-01,  7.282043971235663e-01,  2.030578829823414e-01, -3.156946137826125e-01,  3.908862899880867e-01, -2.974223943039924e-01,  8.844186538210312e-01,  7.628940345284064e-01, -2.361375988297940e-01,  2.606778427833711e-02
  3.140000000000000e+00, -1.605346401336598e-01, -1.888344007642012e+00,  3.028310588321039e-01,  2.220550672074243e-01,  7.279134372474034e-01,  2.031354497518386e-01, -3.126893732975594e-01,  3.897641005867701e-01, -2.917263254104711e-01,  8.995432861480135e-01,  7.601364831214664e-01, -2.340319038431666e-01,  2.603954158486371e-02
  3.150000000000000e+00, -1.622831764492761e-01, -1.888933147451528e+00,  3.055221875660344e-01,  2.233127123768977e-01,  7.276449791717191e-01,  2.032068328242693e-01, -3.096567077935717e-01,  3.887681286322159e-01, -2.862229167161986e-01,  9.144245943113400e-01,  7.577530612806768e-01, -2.323106153885841e-01,  2.604216296063841e-02
  3.160000000000000e+00, -1.638562132990877e-01, -1.889608716809888e+00,  3.079463877308904e-01,  2.244669548072799e-01,  7.273964941115436e-01,  2.032734292480485e-01, -3.066243054171582e-01,  3.878573369340544e-01, -2.809714650623023e-01,  9.290648801767902e-01,  7.556050728034539e-01, -2.309819847348813e-01,  2.606723485146456e-02
  3.170000000000000e+00, -1.652565181558928e-01, -1.890367365641031e+00,  3.101053086287758e-01,  2.255166941648120e-01,  7.271671986515140e-01,  2.033357857654094e-01, -3.036150497037750e-01,  3.870017074555647e-01, -2.760200138097990e-01,  9.434626718518807e-01,  7.535493998013280e-01, -2.300228801939217e-01,  2.610771406538671e-02
  3.180000000000000e+00, -1.664836660009299e-01, -1.891201086648538e+00,  3.119961847684047e-01,  2.264584619522316e-01,  7.269570723120472e-01,  2.033941642396263e-01, -3.006419231944840e-01,  3.861717771089598e-01, -2.714065046446307e-01,  9.576116538057726e-01,  7.514634860341869e-01, -2.293826888647297e-01,  2.615783785537367e-02
  3.190000000000000e+00, -1.675347282230756e-01, -1.892096701464356e+00,  3.136128945545810e-01,  2.272868048340352e-01,  7.267667797657437e-01,  2.034485631307547e-01, -2.977093371511437e-01,  3.853382329969715e-01, -2.671581923889877e-01,  9.714969703312050e-01,  7.492730198867502e-01, -2.289832518979880e-01,  2.621388677529058e-02
  3.200000000000000e+00, -1.684088246547345e-01, -1.893041912262313e+00,  3.149529005335093e-01,  2.279980893161261e-01,  7.265967014177463e-01,  2.034990228536647e-01, -2.948218353477808e-01,  3.844677651066269e-01, -2.632906141279104e-01,  9.850876355731116e-01,  7.469490277117981e-01, -2.287306252649584e-01,  2.627487962498667e-02
  3.210000000000000e+00, -1.691123441860630e-01, -1.894028033645189e+00,  3.160253491582624e-01,  2.285945177027112e-01,  7.264461347409853e-01,  2.035458177123655e-01, -2.919944674541530e-01,  3.835253597762260e-01, -2.598216512784393e-01,  9.983295383319027e-01,  7.445067693816171e-01, -2.285368726108401e-01,  2.634197322627785e-02
  3.220000000000000e+00, -1.696628910264190e-01, -1.895049852880902e+00,  3.168572579541857e-01,  2.290869796692989e-01,  7.263128570623196e-01,  2.035895170552034e-01, -2.892615825482703e-01,  3.824748118977876e-01, -2.567693500735338e-01,  1.011144294281978e+00,  7.419879572220135e-01, -2.283326766020524e-01,  2.641985113855141e-02
  3.230000000000000e+00, -1.700887677051057e-01, -1.896093635397088e+00,  3.174930199071900e-01,  2.294935185618522e-01,  7.261939879280975e-01,  2.036305934470687e-01, -2.866778067197920e-01,  3.812878227886324e-01, -2.541607129896752e-01,  1.023434981793105e+00,  7.394638764897349e-01, -2.280677134602225e-01,  2.651528671512534e-02
  3.240000000000000e+00, -1.704236035056298e-01, -1.897151227849645e+00,  3.179854583552957e-01,  2.298368575617596e-01,  7.260857456071795e-01,  2.036697227702438e-01, -2.843103497675528e-01,  3.799381891899022e-01, -2.520354676808790e-01,  1.035096282850251e+00,  7.370124447783002e-01, -2.277135914762505e-01,  2.663385250090750e-02
  3.250000000000000e+00, -1.706995869015851e-01, -1.898211086934718e+00,  3.183853618269163e-01,  2.301385867059327e-01,  7.259848309681362e-01,  2.037073768785084e-01, -2.822308174826709e-01,  3.784076680485784e-01, -2.504396913398028e-01,  1.046017446454071e+00,  7.347183484230070e-01, -2.272566533144811e-01,  2.677911377111696e-02
  3.260000000000000e+00, -1.709378031269273e-01, -1.899273068320225e+00,  3.187258043444559e-01,  2.304136335246224e-01,  7.258886276113401e-01,  2.037440719097128e-01, -2.805031682983663e-01,  3.766801042248725e-01, -2.494166534847159e-01,  1.056082356796093e+00,  7.326548017087252e-01, -2.267039899898566e-01,  2.695167874825618e-02
  3.270000000000000e+00, -1.711376314561470e-01, -1.900340405115291e+00,  3.190057585637687e-01,  2.306618139023492e-01,  7.257969539595283e-01,  2.037799258597675e-01, -2.791717337982582e-01,  3.747476551437291e-01, -2.489901188762776e-01,  1.065167028754527e+00,  7.308874935943839e-01, -2.260771660040235e-01,  2.715017052936464e-02
  3.280000000000000e+00, -1.712660258133062e-01, -1.901430280203788e+00,  3.191730376878556e-01,  2.308611574240008e-01,  7.257126296798136e-01,  2.038147751975973e-01, -2.782483690942108e-01,  3.726100784310207e-01, -2.491524570226853e-01,  1.073140097206645e+00,  7.294677244912000e-01, -2.254144942707472e-01,  2.737131889824356e-02
  3.290000000000000e+00, -1.712518293480927e-01, -1.902571330951471e+00,  3.191156636033992e-01,  2.309636166978194e-01,  7.256422676829436e-01,  2.038480082003185e-01, -2.777061620987553e-01,  3.702808226934939e-01, -2.498556081325533e-01,  1.079863245138956e+00,  7.284426147014580e-01, -2.247718999458097e-01,  2.761103420443576e-02
  3.300000000000000e+00, -1.709886356433035e-01, -1.903803192015340e+00,  3.186668735572118e-01,  2.308973551463928e-01,  7.255959599840025e-01,  2.038785967824995e-01, -2.774824397447734e-01,  3.677889834949212e-01, -2.510124784954714e-01,  1.085192912474961e+00,  7.278613642979733e-01, -2.242269933396741e-01,  2.786445448669190e-02
  3.310000000000000e+00, -1.703473638179909e-01, -1.905164415292324e+00,  3.176262441708939e-01,  2.305753596974712e-01,  7.255866534614797e-01,  2.039048902387119e-01, -2.774922000679054e-01,  3.651822403208326e-01, -2.525084784156119e-01,  1.088983137874251e+00,  7.277831497622994e-01, -2.238733247834559e-01,  2.812530314656582e-02
  3.320000000000000e+00, -1.691967604531489e-01, -1.906698549729119e+00,  3.157932652988566e-01,  2.299121239596294e-01,  7.256275893305294e-01,  2.039249774968509e-01, -2.776491467547022e-01,  3.625177672902142e-01, -2.542281463118970e-01,  1.091091626287565e+00,  7.282660954004835e-01, -2.238192409982998e-01,  2.838430456366918e-02
  3.330000000000000e+00, -1.674281815918301e-01, -1.908438066500618e+00,  3.130083904175848e-01,  2.288414036146111e-01,  7.257307164357326e-01,  2.039364225232001e-01, -2.778924819539602e-01,  3.598613828523751e-01, -2.560828215412163e-01,  1.091385631089281e+00,  7.293714645794251e-01, -2.241756983227556e-01,  2.863028113508429e-02
  3.340000000000000e+00, -1.649773418653747e-01, -1.910398374451497e+00,  3.091880784162635e-01,  2.273320598513020e-01,  7.259047301279998e-01,  2.039363315302641e-01, -2.782090625420552e-01,  3.572814308187361e-01, -2.580346880362450e-01,  1.089748846809236e+00,  7.311519474383107e-01, -2.250465521246314e-01,  2.885176899167094e-02
  3.350000000000001e+00, -1.618382950196749e-01, -1.912573023331374e+00,  3.043455883554284e-01,  2.253967243090219e-01,  7.261536485594052e-01,  2.039215800211521e-01, -2.786444842089538e-01,  3.548438070592398e-01, -2.601053226896623e-01,  1.086086085169065e+00,  7.336371994293848e-01, -2.265143165238348e-01,  2.903848858011739e-02
  3.360000000000000e+00, -1.580684107347078e-01, -1.914932314366423e+00,  2.985950544319761e-01,  2.230921914325281e-01,  7.264758239873508e-01,  2.038893348139116e-01, -2.793007452215899e-01,  3.526084049334531e-01, -2.623662851523170e-01,  1.080325053676173e+00,  7.368250259022815e-01, -2.286220821741352e-01,  2.918180819187259e-02
  3.370000000000000e+00, -1.537841736868985e-01, -1.917424976497881e+00,  2.921392083122333e-01,  2.205119409637727e-01,  7.268635160356401e-01,  2.038377818405620e-01, -2.803204939306168e-01,  3.506265529460083e-01, -2.649161689506942e-01,  1.072418286139854e+00,  7.406758880118594e-01, -2.313533956390956e-01,  2.927427803941523e-02
  3.380000000000000e+00, -1.491489434183820e-01, -1.919981228974261e+00,  2.852441931646398e-01,  2.177728724762991e-01,  7.273032657078372e-01,  2.037667956267967e-01, -2.818618354640511e-01,  3.489384294657560e-01, -2.678528271315314e-01,  1.062347995995494e+00,  7.450981473915297e-01, -2.346144343568797e-01,  2.930909514175567e-02
  3.390000000000000e+00, -1.443549860780415e-01, -1.922514885918633e+00,  2.782070707248984e-01,  2.149993574008333e-01,  7.277772841526428e-01,  2.036782245621001e-01, -2.840702545673804e-01,  3.475704876645236e-01, -2.712494321882339e-01,  1.050134637714720e+00,  7.499200814614762e-01, -2.382197709372749e-01,  2.928031055316835e-02
  3.400000000000000e+00, -1.396006450292893e-01, -1.924925321071136e+00,  2.713190945961114e-01,  2.123067254831334e-01,  7.282659897924597e-01,  2.035755644755182e-01, -2.870505871270774e-01,  3.465327032221528e-01, -2.751391363271877e-01,  1.035849641060955e+00,  7.548590263449468e-01, -2.418818481161091e-01,  2.918373294335087e-02
  3.410000000000000e+00, -1.350636786578965e-01, -1.927103095916839e+00,  2.648273510104615e-01,  2.097859768316583e-01,  7.287514407329788e-01,  2.034630278424758e-01, -2.908402502538741e-01,  3.458143490690255e-01, -2.795096298414639e-01,  1.019629044297924e+00,  7.595082313204705e-01, -2.452168639173333e-01,  2.901977882472736e-02
  3.420000000000000e+00, -1.308757732139639e-01, -1.928941311990812e+00,  2.589020260720654e-01,  2.074927613869671e-01,  7.292207465295248e-01,  2.033443174952694e-01, -2.953896572353385e-01,  3.453781147598871e-01, -2.843073819655110e-01,  1.001680023376261e+00,  7.633604928823189e-01, -2.477856083822454e-01,  2.880116270593622e-02
  3.430000000000000e+00, -1.271059712781527e-01, -1.930351327388675e+00,  2.536189483845196e-01,  2.054438080439488e-01,  7.296681698440070e-01,  2.032216346058391e-01, -3.005600232053271e-01,  3.451540663602639e-01, -2.894495437193178e-01,  9.822767957251228e-01,  7.658481443889149e-01, -2.491629187522901e-01,  2.856316904310753e-02
  3.440000000000000e+00, -1.237582326078054e-01, -1.931280017840455e+00,  2.489624470804023e-01,  2.036217397667763e-01,  7.300950068299848e-01,  2.030953981790637e-01, -3.061446321752192e-01,  3.450339876979961e-01, -2.948398057130392e-01,  9.617498974333630e-01,  7.663487260642159e-01, -2.490071248156800e-01,  2.836865309699751e-02
  3.450000000000000e+00, -1.207827493581143e-01, -1.931724410772713e+00,  2.448459178025913e-01,  2.019861929423745e-01,  7.305073472520195e-01,  2.029647751250659e-01, -3.119084252708025e-01,  3.448663047501042e-01, -3.003847504477110e-01,  9.404716121034928e-01,  7.641450617641097e-01, -2.471152878938625e-01,  2.830522834244425e-02
  3.460000000000000e+00, -1.180964164364741e-01, -1.931736184830482e+00,  2.411426493967777e-01,  2.004873261153221e-01,  7.309128708594771e-01,  2.028286241842022e-01, -3.176328912044333e-01,  3.444566528333878e-01, -3.060090576537264e-01,  9.188391928421547e-01,  7.583734026191483e-01, -2.434600587979625e-01,  2.847918081053507e-02
  3.470000000000000e+00, -1.160427571826569e-01, -1.930759365186694e+00,  2.382988433762432e-01,  1.992481525969107e-01,  7.312994082332063e-01,  2.026858331445439e-01, -3.235170874011843e-01,  3.454845123329011e-01, -3.125892105367002e-01,  8.984135135647651e-01,  7.575298540877714e-01, -2.327185463946764e-01,  2.804193607588373e-02
  3.480000000000000e+00, -1.149326559707117e-01, -1.928854776665123e+00,  2.367275158971434e-01,  1.984351011524274e-01,  7.316129619965283e-01,  2.025568898082059e-01, -3.292767451327687e-01,  3.492118575084087e-01, -3.184062446680322e-01,  8.765288110739241e-01,  7.783292435655675e-01, -2.192912227870061e-01,  2.611889122646396e-02
  3.490000000000000e+00, -1.132233027568697e-01, -1.927816961384246e+00,  2.343617624751472e-01,  1.973914073382063e-01,  7.319570708204545e-01,  2.024251996946172e-01, -3.340181518518247e-01,  3.493454028004388e-01, -3.227783787046879e-01,  8.534313759012075e-01,  7.792857717384032e-01, -2.131414177284945e-01,  2.618527585898372e-02
