Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ThoraxClavicula.Pos[0],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ThoraxClavicula.Pos[1],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ThoraxClavicula.Pos[2],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ClaviculaScapula.Pos[0],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ClaviculaScapula.Pos[1],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ClaviculaScapula.Pos[2],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ScapulaHumerus.Pos[0],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ScapulaHumerus.Pos[1],Main.HumanModel.BodyModel.Interface.Left.RotVectorMeasures.ScapulaHumerus.Pos[2],Main.HumanModel.BodyModel.Interface.Left.ElbowFlexion.Pos,Main.HumanModel.BodyModel.Interface.Left.ElbowPronation.Pos,Main.HumanModel.BodyModel.Interface.Left.WristFlexion.Pos,Main.HumanModel.BodyModel.Interface.Left.WristAbduction.Pos
  3.110000000000000e+00, -2.482413184677887e+00,  1.694750705707854e-01, -1.519171511843719e+00,  2.225379057312761e-01,  7.216459481664612e-01,  2.066472721027042e-01, -4.761422310044982e-01,  3.146483281258438e-01, -2.419176673742996e-01,  4.034861290708417e-01,  4.578147721428451e-01, -2.751524664623179e-01,  2.259016198827511e-02
  3.120000000000000e+00, -2.489111437962817e+00,  1.624290358745074e-01, -1.521907575881597e+00,  2.191554677831635e-01,  7.222482372500328e-01,  2.065344581816261e-01, -4.703891485572996e-01,  3.099140645932916e-01, -2.604215437356001e-01,  3.928863592199827e-01,  4.423116379752436e-01, -2.747889562262014e-01,  2.185147864840183e-02
  3.130000000000000e+00, -2.495507321811602e+00,  1.557539491581299e-01, -1.524167589836298e+00,  2.160673316506796e-01,  7.228233406916960e-01,  2.064169358842946e-01, -4.648600343283221e-01,  3.049780830677360e-01, -2.791757082828172e-01,  3.835765295508400e-01,  4.277159316473644e-01, -2.732678107781052e-01,  2.106622419918234e-02
  3.140000000000000e+00, -2.501560746203462e+00,  1.494829926854227e-01, -1.525998132682312e+00,  2.132653264880029e-01,  7.233665547405109e-01,  2.062978805124526e-01, -4.596421114041938e-01,  2.999352892195695e-01, -2.980676889197003e-01,  3.754073464157017e-01,  4.139498991562128e-01, -2.709435629759984e-01,  2.025785855589956e-02
  3.150000000000000e+00, -2.507259772006619e+00,  1.436291766973429e-01, -1.527437223359820e+00,  2.107347167981847e-01,  7.238745664841217e-01,  2.061801604492462e-01, -4.547966946292198e-01,  2.948377904536084e-01, -3.169790265910290e-01,  3.682601836821666e-01,  4.008128835002386e-01, -2.681310244579609e-01,  1.944857802729031e-02
  3.160000000000000e+00, -2.512611117348398e+00,  1.381893264891481e-01, -1.528519086339598e+00,  2.084562944316665e-01,  7.243455818299944e-01,  2.060661143412184e-01, -4.503548870057801e-01,  2.897316382446654e-01, -3.357946556338640e-01,  3.620244703612594e-01,  3.881787416380214e-01, -2.650700853797829e-01,  1.866490822043810e-02
  3.170000000000000e+00, -2.517639872913588e+00,  1.331480221831461e-01, -1.529265144361819e+00,  2.064092029736320e-01,  7.247786371619482e-01,  2.059577391350553e-01, -4.463328750039490e-01,  2.846304928385855e-01, -3.544030989649223e-01,  3.566186797757343e-01,  3.758378029092466e-01, -2.619417545857496e-01,  1.792300891128759e-02
  3.180000000000000e+00, -2.522374455427187e+00,  1.284828061887151e-01, -1.529698760964876e+00,  2.045717830497743e-01,  7.251739773115911e-01,  2.058564113213033e-01, -4.427252359109358e-01,  2.795595284350504e-01, -3.727045061580967e-01,  3.519596397204833e-01,  3.637112088737801e-01, -2.588461429397819e-01,  1.724091808104074e-02
  3.190000000000000e+00, -2.526845654045662e+00,  1.241668752177899e-01, -1.529841956019154e+00,  2.029228028631049e-01,  7.255326414335725e-01,  2.057630301852345e-01, -4.395191006678101e-01,  2.745309808953834e-01, -3.906093805519104e-01,  3.479826718898459e-01,  3.516900753607078e-01, -2.558336481109447e-01,  1.662671546183521e-02
  3.200000000000000e+00, -2.531087403737363e+00,  1.201702269430285e-01, -1.529712258914493e+00,  2.014419796893033e-01,  7.258561500703026e-01,  2.056781548673184e-01, -4.366865991235462e-01,  2.695620151695619e-01, -4.080412821501257e-01,  3.446204284288941e-01,  3.397883239434487e-01, -2.528985816405791e-01,  1.608880271535831e-02
  3.210000000000000e+00, -2.535118750938303e+00,  1.164646356351409e-01, -1.529345296227810e+00,  2.001096554276625e-01,  7.261472542836805e-01,  2.056015965045403e-01, -4.342072414964816e-01,  2.646655116088396e-01, -4.249332735240406e-01,  3.418214678885652e-01,  3.279219840050778e-01, -2.500220147781373e-01,  1.562205215335898e-02
  3.220000000000000e+00, -2.538952608257984e+00,  1.130238028065290e-01, -1.528780560440237e+00,  1.989078306139541e-01,  7.264090955447974e-01,  2.055328227294241e-01, -4.320496366565165e-01,  2.598758598145091e-01, -4.412305124103830e-01,  3.395131641965586e-01,  3.161831890816222e-01, -2.471459142538694e-01,  1.522795147444413e-02
  3.230000000000000e+00, -2.542596313827479e+00,  1.098242545458753e-01, -1.528059607590160e+00,  1.978204092566310e-01,  7.266449666926666e-01,  2.054710768460491e-01, -4.301961771050350e-01,  2.552073367151897e-01, -4.568854699128202e-01,  3.376395149886532e-01,  3.045307350086168e-01, -2.442300773242947e-01,  1.489346496256779e-02
  3.240000000000000e+00, -2.546046088610011e+00,  1.068469804465918e-01, -1.527233545682792e+00,  1.968329368224025e-01,  7.268585208005706e-01,  2.054152766072178e-01, -4.286242746330939e-01,  2.506971720006301e-01, -4.718613193427096e-01,  3.361212303766391e-01,  2.930505601450193e-01, -2.412160728264487e-01,  1.461023386991026e-02
  3.250000000000000e+00, -2.549299003709070e+00,  1.040749894967197e-01, -1.526347090727957e+00,  1.959329035215941e-01,  7.270530609844336e-01,  2.053643998584086e-01, -4.273152302230793e-01,  2.463662380566828e-01, -4.861249984906119e-01,  3.348820505538819e-01,  2.817644470105153e-01, -2.380669301629033e-01,  1.436139350907153e-02
  3.260000000000000e+00, -2.552349099246099e+00,  1.014935957512857e-01, -1.525445112621297e+00,  1.951091541196510e-01,  7.272318338691856e-01,  2.053173582627323e-01, -4.262323186722425e-01,  2.422523824695584e-01, -4.996460232055042e-01,  3.338203371913710e-01,  2.708286414985530e-01, -2.347360463719410e-01,  1.413696426406557e-02
  3.270000000000000e+00, -2.555196329881757e+00,  9.908874546457692e-02, -1.524560009983797e+00,  1.943522538777741e-01,  7.273974526558279e-01,  2.052733041320431e-01, -4.253295919586966e-01,  2.383713172976898e-01, -5.123847884070396e-01,  3.328450971802447e-01,  2.602947142342696e-01, -2.312164317195393e-01,  1.391770913774892e-02
  3.280000000000000e+00, -2.557838260660011e+00,  9.684903940367014e-02, -1.523722898656744e+00,  1.936541582708484e-01,  7.275523081566129e-01,  2.052314191916124e-01, -4.245341160411759e-01,  2.347491708995247e-01, -5.242879630659161e-01,  3.318563686627954e-01,  2.502509796599554e-01, -2.275185134586959e-01,  1.368705178306543e-02
  3.290000000000000e+00, -2.560267837191748e+00,  9.476665240974814e-02, -1.522966231102085e+00,  1.930082237662386e-01,  7.276986100836016e-01,  2.051908910680366e-01, -4.237443345945606e-01,  2.314233140987298e-01, -5.352830816627464e-01,  3.307552838317635e-01,  2.407861579623908e-01, -2.236787024258726e-01,  1.342906896962332e-02
  3.300000000000000e+00, -2.562469250056541e+00,  9.283819121686435e-02, -1.522329958520327e+00,  1.924089127863435e-01,  7.278386331659029e-01,  2.051507924977159e-01, -4.228281122708387e-01,  2.284551119376608e-01, -5.452809933856571e-01,  3.294462514282005e-01,  2.320350809314775e-01, -2.197474143579754e-01,  1.313206806761032e-02
  3.310000000000000e+00, -2.564421084398707e+00,  9.106586065634728e-02, -1.521854237918712e+00,  1.918527184535889e-01,  7.279741927994583e-01,  2.051103203711643e-01, -4.216464718314497e-01,  2.259027206053854e-01, -5.541787018686976e-01,  3.278688086068757e-01,  2.240184757455277e-01, -2.158195575747599e-01,  1.277678592892910e-02
  3.320000000000000e+00, -2.566085309156075e+00,  8.946373318467001e-02, -1.521588698057140e+00,  1.913394209549235e-01,  7.281065690122511e-01,  2.050687559113765e-01, -4.200552599458715e-01,  2.238563974281035e-01, -5.618739645416096e-01,  3.259673174005593e-01,  2.168802919067814e-01, -2.119807200423227e-01,  1.235489701802592e-02
  3.330000000000000e+00, -2.567411065726441e+00,  8.806271301559165e-02, -1.521577648610573e+00,  1.908748390000285e-01,  7.282352054657951e-01,  2.050260286476760e-01, -4.179421063821084e-01,  2.224003871191885e-01, -5.682736634324180e-01,  3.237164830154333e-01,  2.107334622624526e-01, -2.083355482075158e-01,  1.185883798200454e-02
  3.340000000000000e+00, -2.568334177279815e+00,  8.691422074941904e-02, -1.521854866301860e+00,  1.904723529105600e-01,  7.283570507648860e-01,  2.049829959584245e-01, -4.152451160051384e-01,  2.216062490122136e-01, -5.733050265104255e-01,  3.211187682894667e-01,  2.056891306434408e-01, -2.049923922993790e-01,  1.128569994900660e-02
  3.350000000000001e+00, -2.568781846208432e+00,  8.608844993170683e-02, -1.522437849767821e+00,  1.901527272502429e-01,  7.284663791016158e-01,  2.049415619652291e-01, -4.119643928174861e-01,  2.215224987839507e-01, -5.769205281678466e-01,  3.182062061775801e-01,  2.018512164844377e-01, -2.020538225462920e-01,  1.063781559452844e-02
  3.360000000000000e+00, -2.568683124956798e+00,  8.566586512616831e-02, -1.523322453763989e+00,  1.899418128336081e-01,  7.285552851629313e-01,  2.049045500201540e-01, -4.081616332267712e-01,  2.221667375898375e-01, -5.790963691808384e-01,  3.150426811601212e-01,  1.993091448690693e-01, -1.996108150005331e-01,  9.922426611874860e-03
  3.370000000000000e+00, -2.567983276568205e+00,  8.572349539112517e-02, -1.524478707695490e+00,  1.898666252679651e-01,  7.286147680299909e-01,  2.048753421582401e-01, -4.039500045257173e-01,  2.235215183989928e-01, -5.798262629071260e-01,  3.117261263277561e-01,  1.981259741088413e-01, -1.977408765940607e-01,  9.150801831192172e-03
  3.380000000000000e+00, -2.566657183415526e+00,  8.632038533141800e-02, -1.525849687189621e+00,  1.899510329752322e-01,  7.286360962445108e-01,  2.048573786231169e-01, -3.994786750443085e-01,  2.255354315073065e-01, -5.791137563957973e-01,  3.083888297322688e-01,  1.983271869301081e-01, -1.965070173567809e-01,  8.337369626213174e-03
  3.390000000000000e+00, -2.564718086707797e+00,  8.748707927697870e-02, -1.527352706219584e+00,  1.902125721197009e-01,  7.286119308314333e-01,  2.048537177126471e-01, -3.949167462229074e-01,  2.281273454574554e-01, -5.769669983057401e-01,  3.051961163398877e-01,  1.998939197853217e-01, -1.959574085228875e-01,  7.499219217107471e-03
  3.400000000000000e+00, -2.562219412168067e+00,  8.922207688450849e-02, -1.528882497724271e+00,  1.906612262471712e-01,  7.285368814997627e-01,  2.048667893130552e-01, -3.904396090465844e-01,  2.311915936650614e-01, -5.733975516816922e-01,  3.023438736323249e-01,  2.027572910380984e-01, -1.961285562851038e-01,  6.655974493586158e-03
  3.410000000000000e+00, -2.559247701680921e+00,  9.149519252771075e-02, -1.530319975185235e+00,  1.912997812057644e-01,  7.284076900568084e-01,  2.048982590549208e-01, -3.862176540937234e-01,  2.346063807387113e-01, -5.684225167126973e-01,  3.000535703034488e-01,  2.067959356426748e-01, -1.970504885190358e-01,  5.830443079230337e-03
  3.420000000000000e+00, -2.555906550861287e+00,  9.425580619418382e-02, -1.531549355643706e+00,  1.921248940108707e-01,  7.282233934818618e-01,  2.049488597672292e-01, -3.824060904411614e-01,  2.382479888151241e-01, -5.620684145551391e-01,  2.985627596294932e-01,  2.118445146976052e-01, -1.987479342550642e-01,  5.050492799179245e-03
  3.430000000000000e+00, -2.552294196197708e+00,  9.744379338486475e-02, -1.532481519328987e+00,  1.931284206928348e-01,  7.279855706405565e-01,  2.050181625142330e-01, -3.791357904485059e-01,  2.420094265932931e-01, -5.543749163766452e-01,  2.981103773977860e-01,  2.177145145051042e-01, -2.012349530314630e-01,  4.350832872115812e-03
  3.440000000000000e+00, -2.548478822104765e+00,  1.010015357143902e-01, -1.533078082276438e+00,  1.942990696251680e-01,  7.276985253522348e-01,  2.051043687502150e-01, -3.765064205570016e-01,  2.458198624957650e-01, -5.453977145827652e-01,  2.989186780484526e-01,  2.242229051521085e-01, -2.045049301983046e-01,  3.772710499091493e-03
  3.450000000000000e+00, -2.544477758216559e+00,  1.048846696371040e-01, -1.533368802797762e+00,  1.956243488699387e-01,  7.273692173176787e-01,  2.052042338750107e-01, -3.745826839614569e-01,  2.496598656395267e-01, -5.352102679306383e-01,  3.011741517890212e-01,  2.312233007851549e-01, -2.085185855354101e-01,  3.361897351262310e-03
  3.460000000000000e+00, -2.540250566163105e+00,  1.090664760356715e-01, -1.533453881450983e+00,  1.970918291700823e-01,  7.270069328878312e-01,  2.053131900302591e-01, -3.733913087142656e-01,  2.535658046765429e-01, -5.239023915702369e-01,  3.050094702565436e-01,  2.386335349304863e-01, -2.131924544080541e-01,  3.166359536624619e-03
  3.470000000000000e+00, -2.536009179313519e+00,  1.135480054255337e-01, -1.532948168206787e+00,  1.987405455235637e-01,  7.265918937353009e-01,  2.054398302159390e-01, -3.729912605570229e-01,  2.572583609856989e-01, -5.116303783865400e-01,  3.105491376558130e-01,  2.460526047716435e-01, -2.185436893285597e-01,  3.236875058729625e-03
  3.480000000000000e+00, -2.532047553906669e+00,  1.182414984580725e-01, -1.531487997082729e+00,  2.005766462087606e-01,  7.261137977648536e-01,  2.055894538212922e-01, -3.733257420141704e-01,  2.604315142963821e-01, -4.985774499096254e-01,  3.178849715248844e-01,  2.531215440373245e-01, -2.244912086119326e-01,  3.614640288185546e-03
  3.490000000000000e+00, -2.527204061117148e+00,  1.231350325454284e-01, -1.531076826482334e+00,  2.024281597393488e-01,  7.256839831291162e-01,  2.057101443783903e-01, -3.740558094436219e-01,  2.644718672057659e-01, -4.846188537946836e-01,  3.266686684635015e-01,  2.614001193568661e-01, -2.303307518157309e-01,  4.314509326960390e-03
