Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosX.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosY.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosZ.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[1],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.SacrumPelvis.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.SacrumPelvis.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.SacrumPelvis.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L5Sacrum.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L5Sacrum.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L5Sacrum.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L4L5.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L4L5.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L4L5.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L3L4.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L3L4.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L3L4.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L2L3.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L2L3.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L2L3.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L1L2.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L1L2.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L1L2.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.T12L1.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.T12L1.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.T12L1.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.T1C7.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.T1C7.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.T1C7.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C7C6.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C7C6.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C7C6.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C6C5.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C6C5.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C6C5.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C5C4.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C5C4.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C5C4.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C4C3.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C4C3.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C4C3.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C3C2.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C3C2.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C3C2.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C2C1.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C1C0.Pos[0]
  2.510000000000000e+00,  1.078104701544071e+00,  9.374398359416410e-01, -3.147218541384553e-01,  6.325226285742450e-02, -1.013524113569524e-01,  1.395693484140879e-01,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00, -1.633819488225022e-02, -1.174327176653308e-02, -6.663943483199758e-02, -2.532420206343160e-02, -1.274014191680277e-02, -6.825493628197588e-02, -2.818338616607926e-02, -1.245027187367164e-02, -6.542780874340873e-02, -2.546035368627350e-02, -1.197658180279976e-02, -6.017742902940086e-02, -2.260116958198065e-02, -1.150996173271115e-02, -5.048442032655675e-02, -1.810816598967037e-02, -1.027271154635548e-02, -3.554103190972165e-02,  8.691605656788887e-03, -1.113838294144072e-03,  1.860508612773436e-03,  9.651414871682140e-03, -2.054790745584463e-03,  2.886996122004895e-03,  1.013131947974301e-02, -2.207837228606083e-03,  3.576667417438334e-03,  9.544769404877359e-03, -2.054790745504154e-03,  3.528550815316997e-03,  8.744928392198198e-03, -1.334905435885371e-03,  2.806801784978470e-03,  6.558696292933322e-03, -6.820960538389608e-04,  1.379342591738256e-03, -8.587778969299924e-03,  7.715496359140904e-03
  2.520000000000000e+00,  1.088506335620702e+00,  9.375140506441587e-01, -3.154986475327663e-01,  6.139571576951156e-02, -9.470332354146445e-02,  1.426883133092116e-01,  0.000000000000000e+00,  4.336808689942018e-18,  0.000000000000000e+00, -1.586925567106184e-02, -1.274103509184422e-02, -6.738314424414085e-02, -2.459734628525154e-02, -1.382260399525284e-02, -6.901667501311386e-02, -2.737446602558892e-02, -1.350810523679020e-02, -6.615799616612093e-02, -2.472959008110847e-02, -1.299416824078246e-02, -6.084902116511838e-02, -2.195247033880933e-02, -1.248790194586356e-02, -5.104783654779221e-02, -1.758842502965975e-02, -1.114552919356801e-02, -3.593767692945758e-02,  8.898607247241031e-03, -1.269845600520282e-03,  1.614425979760966e-03,  9.881275533574979e-03, -2.342590483743302e-03,  2.505143760292280e-03,  1.037260967742458e-02, -2.517073085168015e-03,  3.103594769284769e-03,  9.772090170089816e-03, -2.342590483631939e-03,  3.061842373184534e-03,  8.953199931179009e-03, -1.521876024353118e-03,  2.435556433293664e-03,  6.714899947060658e-03, -7.776323346714497e-04,  1.196902018934283e-03, -9.741790532221802e-03,  6.663399572666113e-03
  2.530000000000000e+00,  1.098887887302748e+00,  9.374357801289755e-01, -3.162240552472432e-01,  5.950791254106314e-02, -8.829927184559817e-02,  1.456616347659090e-01,  8.673617379884034e-19,  7.806255641895630e-18,  0.000000000000000e+00, -1.539404586445104e-02, -1.366120439654447e-02, -6.810951692250491e-02, -2.386077108399612e-02, -1.482088520368212e-02, -6.976065672601899e-02, -2.655472910775342e-02, -1.448367305492521e-02, -6.687116206839776e-02, -2.398905479786183e-02, -1.393261905516321e-02, -6.150495770488010e-02, -2.129509677176045e-02, -1.338978974153550e-02, -5.159811887980417e-02, -1.706173415952663e-02, -1.195046959102073e-02, -3.632507569118085e-02,  9.077776844303281e-03, -1.431961148135060e-03,  1.376086300089856e-03,  1.008023073042611e-02, -2.641658605857976e-03,  2.135306326163623e-03,  1.058145767424925e-02, -2.838416626003252e-03,  2.645407281413862e-03,  9.968846967130841e-03, -2.641658605709765e-03,  2.609818842541297e-03,  9.133468728361625e-03, -1.716167176735416e-03,  2.075992261206072e-03,  6.850101544825275e-03, -8.769092008851192e-04,  1.020201911534776e-03, -1.094097990368751e-02,  5.643036069399593e-03
  2.540000000000000e+00,  1.109252753753725e+00,  9.372016992032383e-01, -3.168966161957881e-01,  5.761536547782806e-02, -8.216039812570060e-02,  1.484026356871347e-01,  8.673617379884035e-19,  2.081668171172169e-17,  0.000000000000000e+00, -1.491568280067981e-02, -1.450396919821849e-02, -6.879897792909308e-02, -2.311930833395358e-02, -1.573519114756885e-02, -7.046683193874087e-02, -2.572955282104777e-02, -1.537717625552008e-02, -6.754808742019867e-02, -2.324360568863391e-02, -1.479212752878937e-02, -6.212756188648138e-02, -2.063336119873567e-02, -1.421581087207751e-02, -5.212043782409050e-02, -1.653154842914537e-02, -1.268769852383033e-02, -3.669278822793924e-02,  9.232987287023681e-03, -1.599511403811928e-03,  1.144146031824465e-03,  1.025258097677598e-02, -2.950752588891200e-03,  1.775399013151633e-03,  1.076237782251041e-02, -3.170532781530884e-03,  2.199522110253452e-03,  1.013929279105960e-02, -2.950752588699741e-03,  2.169932126588826e-03,  9.289631382560400e-03, -1.916971681514241e-03,  1.726082373535980e-03,  6.967223535323828e-03, -9.795141919580368e-04,  8.482461953419458e-04, -1.218046800681811e-02,  4.648861484826943e-03
  2.550000000000000e+00,  1.119603151828998e+00,  9.368077141773927e-01, -3.175167988718133e-01,  5.576061700409651e-02, -7.629128791274270e-02,  1.508117504692672e-01,  0.000000000000000e+00, -6.071532165918825e-18,  0.000000000000000e+00, -1.443935276512119e-02, -1.527091408672946e-02, -6.942961058334424e-02, -2.238099677744093e-02, -1.656724093043186e-02, -7.111275265724909e-02, -2.490788350772237e-02, -1.619029482819760e-02, -6.816725402605611e-02, -2.250132471478199e-02, -1.557430973345196e-02, -6.269704228321693e-02, -1.997443798114942e-02, -1.496751844544995e-02, -5.259818983474979e-02, -1.600361597144524e-02, -1.335860215039506e-02, -3.702912564340927e-02,  9.370454127846510e-03, -1.772452148515233e-03,  9.177641876917093e-04,  1.040522820510831e-02, -3.269790858285018e-03,  1.424116840991571e-03,  1.092261524471855e-02, -3.513333901294722e-03,  1.764322530248522e-03,  1.029025330992933e-02, -3.269790858043662e-03,  1.740587249441788e-03,  9.427941578461165e-03, -2.124236543355377e-03,  1.384558039467654e-03,  7.070956182056306e-03, -1.085420228886842e-03,  6.804113797875133e-04, -1.346013020607953e-02,  3.677321150224718e-03
  2.560000000000000e+00,  1.129940635553259e+00,  9.362493838066243e-01, -3.180870933728104e-01,  5.400102412005533e-02, -7.068388546764673e-02,  1.527849301588289e-01,  0.000000000000000e+00,  1.734723475976807e-18,  0.000000000000000e+00, -1.397201443952188e-02, -1.596445482029067e-02, -6.997897289011093e-02, -2.165662237116637e-02, -1.731965538087523e-02, -7.167543283802784e-02, -2.410172489378943e-02, -1.692558997116556e-02, -6.870662792709097e-02, -2.177305582202884e-02, -1.628162942256588e-02, -6.319313309339222e-02, -1.932795329541609e-02, -1.564728022467884e-02, -5.301437340028341e-02, -1.548564932535100e-02, -1.396529371376616e-02, -3.732211887348859e-02,  9.497730679955567e-03, -1.951305456574474e-03,  6.966727540282106e-04,  1.054655983682428e-02, -3.599736528261168e-03,  1.081043926401170e-03,  1.107097441639040e-02, -3.867854834920227e-03,  1.339293308218728e-03,  1.043002326646734e-02, -3.599736527962469e-03,  1.321275909307391e-03,  9.555998968608715e-03, -2.338587454393654e-03,  1.051014928030927e-03,  7.166999224418436e-03, -1.194947021311549e-03,  5.164987650832743e-04, -1.478409871368663e-02,  2.727144675711680e-03
  2.570000000000000e+00,  1.140267115113760e+00,  9.355227088519068e-01, -3.186119410275832e-01,  5.240348092220432e-02, -6.531953076099138e-02,  1.542259881430668e-01,  0.000000000000000e+00,  8.673617379884034e-19,  0.000000000000000e+00, -1.352160091089181e-02, -1.658751826510525e-02, -7.042668386059354e-02, -2.095848140001322e-02, -1.799560982274251e-02, -7.213399740770225e-02, -2.332476155436474e-02, -1.758616476171712e-02, -6.914619869793351e-02, -2.107116140432145e-02, -1.691707161199068e-02, -6.359742966650346e-02, -1.870488124525307e-02, -1.625796492630860e-02, -5.335354837764419e-02, -1.498644099564131e-02, -1.451033356108605e-02, -3.756089805746460e-02,  9.622681642659104e-03, -2.137120957177523e-03,  4.811956024403851e-04,  1.068530906564439e-02, -3.942525937653460e-03,  7.466828287644994e-04,  1.121662277845822e-02, -4.236176145098973e-03,  9.250570593995464e-04,  1.056723935502867e-02, -3.942525937289432e-03,  9.126123454306299e-04,  9.681716502013523e-03, -2.561282367167148e-03,  7.259416386266200e-04,  7.261287374158014e-03, -1.308737344697623e-03,  3.567484629364435e-04, -1.616045907256572e-02,  1.799433201361677e-03
  2.580000000000000e+00,  1.150586044998756e+00,  9.346249024824534e-01, -3.190974368304199e-01,  5.103729747790571e-02, -6.017026017224331e-02,  1.550580515892571e-01,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00, -1.309604041913940e-02, -1.714340552767199e-02, -7.075669597552581e-02, -2.029886263587495e-02, -1.859868558891320e-02, -7.247200981623993e-02, -2.259066970333973e-02, -1.817551904845916e-02, -6.947021059239714e-02, -2.040799630222982e-02, -1.748400299311221e-02, -6.389544060636003e-02, -1.811618922924275e-02, -1.680280807193222e-02, -5.360355755525720e-02, -1.451477811491260e-02, -1.499660941525548e-02, -3.773690451838507e-02,  9.752665111208971e-03, -2.331422452914322e-03,  2.721633164260555e-04,  1.082964653722300e-02, -4.300970172666408e-03,  4.223223845437944e-04,  1.136813725178175e-02, -4.621318295490405e-03,  5.232105089640601e-04,  1.070998193789927e-02, -4.300970172228173e-03,  5.161718023770450e-04,  9.812497415625412e-03, -2.794147518367474e-03,  4.105912067049417e-04,  7.359373058980789e-03, -1.427724350419894e-03,  2.017762507682760e-04, -1.760084130198735e-02,  8.973162336731374e-04
  2.590000000000000e+00,  1.160903471866810e+00,  9.335550096205418e-01, -3.195509686362243e-01,  4.996689840624454e-02, -5.519824148515809e-02,  1.552321603252498e-01,  0.000000000000000e+00, -2.602085213965211e-18,  0.000000000000000e+00, -1.270223156873143e-02, -1.763629082860853e-02, -7.095877512423117e-02, -1.968845891572959e-02, -1.913341124383656e-02, -7.267898785331989e-02, -2.191134943349719e-02, -1.869807835968330e-02, -6.966861557455593e-02, -1.979431084111859e-02, -1.798668071806675e-02, -6.407792420090354e-02, -1.757142031696369e-02, -1.728590095061449e-02, -5.375664781897908e-02, -1.407830663650428e-02, -1.542777277689868e-02, -3.784468006389414e-02,  9.893658929416268e-03, -2.536015654598428e-03,  7.064764352500113e-05,  1.098621022536395e-02, -4.678400379206884e-03,  1.096256502731143e-04,  1.153248587516342e-02, -5.026860544937711e-03,  1.358139991770594e-04,  1.086481564110977e-02, -4.678400378684610e-03,  1.339869048032912e-04,  9.954356227147257e-03, -3.039347004161915e-03,  1.065804927881080e-04,  7.465767167162084e-03, -1.553013825763527e-03,  5.237670003276505e-05, -1.911895620381750e-02,  2.487528029574156e-05
  2.600000000000000e+00,  1.171228751811584e+00,  9.323145342016151e-01, -3.199809010684971e-01,  4.924577192984774e-02, -5.035477197473798e-02,  1.547343547964611e-01,  4.336808689942017e-19,  7.372574772901429e-18,  0.000000000000000e+00, -1.234521391361015e-02, -1.807220060981934e-02, -7.102963323238372e-02, -1.913508154825582e-02, -1.960632480576056e-02, -7.275156373373673e-02, -2.129549397548603e-02, -1.916023195738788e-02, -6.973818535327557e-02, -1.923795832596970e-02, -1.843125095937590e-02, -6.414191121940238e-02, -1.707754589145321e-02, -1.771315027360574e-02, -5.381032820343661e-02, -1.368261206611083e-02, -1.580909542208839e-02, -3.788247105437552e-02,  1.004950819148638e-02, -2.752630661884070e-03, -1.223286177463483e-04,  1.115926983589821e-02, -5.078008216944499e-03, -1.898202728860123e-04,  1.171415066024567e-02, -5.456232276727456e-03, -2.351662279619084e-04,  1.103596299141741e-02, -5.078008216328327e-03, -2.320025569763243e-04,  1.011116162031535e-02, -3.298954302762714e-03, -1.845474881024895e-04,  7.583371211508296e-03, -1.685665254996215e-03, -9.069190760618184e-05, -2.072789476730905e-02, -8.140098568650077e-04
  2.610000000000000e+00,  1.181574996004292e+00,  9.309081798091232e-01, -3.203961646883662e-01,  4.891279168577203e-02, -4.558142478697983e-02,  1.535933896605100e-01,  0.000000000000000e+00, -2.168404344971009e-18,  0.000000000000000e+00, -1.202783225019475e-02, -1.845971647184666e-02, -7.097432009871896e-02, -1.864313996796343e-02, -2.002673635546923e-02, -7.269490967560639e-02, -2.074801060321793e-02, -1.957107809476608e-02, -6.968387791280012e-02, -1.874337189794933e-02, -1.882646581295046e-02, -6.409196178317654e-02, -1.663850125450044e-02, -1.809296714606134e-02, -5.376842431377558e-02, -1.333084738650170e-02, -1.614808431383828e-02, -3.785297071586519e-02,  1.022171074094284e-02, -2.982553268495543e-03, -3.059626026174301e-04,  1.135048861837293e-02, -5.502165697204457e-03, -4.747695602729872e-04,  1.191487755958398e-02, -5.911982176131007e-03, -5.881867341167408e-04,  1.122506885991162e-02, -5.502165696483924e-03, -5.802739083693122e-04,  1.028442062786669e-02, -3.574510403595699e-03, -4.615815175428284e-04,  7.713315466580974e-03, -1.826466036819764e-03, -2.268343448139130e-04, -2.243736221010687e-02, -1.616315604622284e-03
  2.620000000000000e+00,  1.191959349894292e+00,  9.293445096088607e-01, -3.208056513563041e-01,  4.899095807349646e-02, -4.081238733830158e-02,  1.518876674097168e-01,  0.000000000000000e+00, -2.602085213965211e-18,  0.000000000000000e+00, -1.175089985564391e-02, -1.881023159652777e-02, -7.080753257525518e-02, -1.821389475446395e-02, -2.040700622631118e-02, -7.252407881828392e-02, -2.027030221981769e-02, -1.994269587672132e-02, -6.952012288968756e-02, -1.831181891398765e-02, -1.918394481525050e-02, -6.394134759499845e-02, -1.625541143953218e-02, -1.843651839522534e-02, -5.364207012884740e-02, -1.302391397988703e-02, -1.645470591405047e-02, -3.776401736949046e-02,  1.040970849647079e-02, -3.226350406569737e-03, -4.797987508744762e-04,  1.155924686285150e-02, -5.951918687154728e-03, -7.445153080995677e-04,  1.213401604892679e-02, -6.395234009388376e-03, -9.223717440378712e-04,  1.143152038426875e-02, -5.951918686319295e-03, -9.099631558552666e-04,  1.047357174466324e-02, -3.866694759675356e-03, -7.238343279613470e-04,  7.855178803535826e-03, -1.975763351045599e-03, -3.557128686717870e-04, -2.425162119668660e-02, -2.380362891383637e-03
  2.630000000000000e+00,  1.202403126844941e+00,  9.276361193472875e-01, -3.212174621980803e-01,  4.948836787346313e-02, -3.597586031842213e-02,  1.497453143845809e-01,  0.000000000000000e+00,  1.734723475976807e-18,  0.000000000000000e+00, -1.151373269994786e-02, -1.913781743147754e-02, -7.055347952040493e-02, -1.784628566118047e-02, -2.076240037171364e-02, -7.226386690160636e-02, -1.986118887343413e-02, -2.029000391813401e-02, -6.927068898130845e-02, -1.794223342724684e-02, -1.951803897912377e-02, -6.371192998764584e-02, -1.592733020496600e-02, -1.875759590357532e-02, -5.344960569294107e-02, -1.276105371294636e-02, -1.674126956254762e-02, -3.762852240644439e-02,  1.061172558024075e-02, -3.483700662248376e-03, -6.438494183597299e-04,  1.178357258228981e-02, -6.426674247732489e-03, -9.990766892404525e-04,  1.236949608662208e-02, -6.905350673697166e-03, -1.237745010791657e-03,  1.165336736735250e-02, -6.426674246769565e-03, -1.221093732953908e-03,  1.067682819791413e-02, -4.175122165070583e-03, -9.713245596577135e-04,  8.007621142784235e-03, -2.133360369160540e-03, -4.773366395523571e-04, -2.616821251382676e-02, -3.106304609211027e-03
  2.640000000000000e+00,  1.212931639776236e+00,  9.257991351741326e-01, -3.216380603055512e-01,  5.040132089740559e-02, -3.099537972398456e-02,  1.473336785820137e-01,  0.000000000000000e+00,  4.336808689942017e-19,  0.000000000000000e+00, -1.131497879709534e-02, -1.945855628189360e-02, -7.024350112967509e-02, -1.753821710963885e-02, -2.111036630162692e-02, -7.194637388339371e-02, -1.951833838797743e-02, -2.063005275456145e-02, -6.896634656143437e-02, -1.763250859266706e-02, -1.984515012584773e-02, -6.343201010737021e-02, -1.565238730330280e-02, -1.907196246039865e-02, -5.321477357842092e-02, -1.254076813434992e-02, -1.702184364558678e-02, -3.746320059767665e-02,  1.082628323733967e-02, -3.753401976669805e-03, -7.986553764000534e-04,  1.202182372368722e-02, -6.924214840304485e-03, -1.239292831656004e-03,  1.261959397063056e-02, -7.439949462027302e-03, -1.535346120697497e-03,  1.188898590040152e-02, -6.924214839198861e-03, -1.514691240521809e-03,  1.089270216059673e-02, -4.498351984335729e-03, -1.204868031492855e-03,  8.169526614055286e-03, -2.298520970285417e-03, -5.921065741429074e-04, -2.817799332830349e-02, -3.796413961236356e-03
  2.650000000000000e+00,  1.223573412972923e+00,  9.238523027007747e-01, -3.220714173300372e-01,  5.171800726329329e-02, -2.579264688966468e-02,  1.448423952730392e-01,  2.168404344971009e-19,  2.602085213965211e-18,  0.000000000000000e+00, -1.115345489470326e-02, -1.978956759029351e-02, -6.991240039859137e-02, -1.728785505839496e-02, -2.146947670449248e-02, -7.160724646814327e-02, -1.923970965273240e-02, -2.098099249944415e-02, -6.864126584383833e-02, -1.738080050830850e-02, -2.018273781943273e-02, -6.313301611375124e-02, -1.542894590178382e-02, -1.939639738696637e-02, -5.296393969097317e-02, -1.236174580576731e-02, -1.731140381046555e-02, -3.728661354078777e-02,  1.105384623897951e-02, -4.033559258838772e-03, -9.452601316677865e-04,  1.227451638269086e-02, -7.441044431840435e-03, -1.466782969891131e-03,  1.288485145882797e-02, -7.995273947160025e-03, -1.817181125458724e-03,  1.213888637636687e-02, -7.441044430572614e-03, -1.792734743024304e-03,  1.112166125529753e-02, -4.834113001525528e-03, -1.426038999286267e-03,  8.341245934277779e-03, -2.470084632182307e-03, -7.007963067187770e-04, -3.026651775460380e-02, -4.455060475413148e-03
  2.660000000000000e+00,  1.234358544545387e+00,  9.218159826239006e-01, -3.225182330317141e-01,  5.341991841171206e-02, -2.029273118161948e-02,  1.424649255610297e-01,  0.000000000000000e+00, -8.673617379884034e-19,  0.000000000000000e+00, -1.102848838988901e-02, -2.014782140985669e-02, -6.959475114314448e-02, -1.709415697265675e-02, -2.185814219797385e-02, -7.128189662494712e-02, -1.902414242726729e-02, -2.136081488297174e-02, -6.832939202965019e-02, -1.718606103427894e-02, -2.054810926658509e-02, -6.284616921029026e-02, -1.525607556603969e-02, -1.974753358324917e-02, -5.272329631540626e-02, -1.222324125865039e-02, -1.762479502257411e-02, -3.711720060427652e-02,  1.129776010070480e-02, -4.321798151117720e-03, -1.085025852569917e-03,  1.254536551828684e-02, -7.972782846012773e-03, -1.683660813596327e-03,  1.316916823193663e-02, -8.566617705148648e-03, -2.085868676492282e-03,  1.240674270498856e-02, -7.972782844558860e-03, -2.057807663387430e-03,  1.136707152221931e-02, -5.179559612430327e-03, -1.636892458542304e-03,  8.525303633590071e-03, -2.646597337691081e-03, -8.044157207710633e-04, -3.241562762889419e-02, -5.088022883780964e-03
  2.670000000000000e+00,  1.245316147599708e+00,  9.197111914510865e-01, -3.229751939947491e-01,  5.547827780575910e-02, -1.443353260748428e-02,  1.403778359832563e-01,  0.000000000000000e+00,  4.336808689942017e-19,  0.000000000000000e+00, -1.093931345768372e-02, -2.054814634721288e-02, -6.932125236329076e-02, -1.695593582338475e-02, -2.229245016874398e-02, -7.100176757192800e-02, -1.887031566303241e-02, -2.178524126365353e-02, -6.806086595516136e-02, -1.704709675958630e-02, -2.095638768217560e-02, -6.259919152418272e-02, -1.513271690446728e-02, -2.013990504797715e-02, -5.251610026982609e-02, -1.212440570329031e-02, -1.797498896505429e-02, -3.697133458807811e-02,  1.156404831813649e-02, -4.615454002399348e-03, -1.219235279103222e-03,  1.284105979739512e-02, -8.514514377839585e-03, -1.891916821424909e-03,  1.347956554254157e-02, -9.148698895740015e-03, -2.343874730916715e-03,  1.269916964528809e-02, -8.514514376171249e-03, -2.312342784420933e-03,  1.163499341096561e-02, -5.531498303880697e-03, -1.839363577399808e-03,  8.726245049184511e-03, -2.826427298767347e-03, -9.039158132050022e-04, -3.460490044521398e-02, -5.700865522967775e-03
  2.680000000000000e+00,  1.256471026866773e+00,  9.175588818220646e-01, -3.234342498731552e-01,  5.784341270325031e-02, -8.180471385999108e-03,  1.387163347883675e-01,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00, -1.088322110939983e-02, -2.100023170957726e-02, -6.911480940290604e-02, -1.686899267789539e-02, -2.278291243598651e-02, -7.079031993400550e-02, -1.877355635423273e-02, -2.226454429057308e-02, -6.785817650341060e-02, -1.695968617659170e-02, -2.141745487631171e-02, -6.241276727500078e-02, -1.505512248246079e-02, -2.058300858568841e-02, -5.235970408741621e-02, -1.206223667698614e-02, -1.837046159429668e-02, -3.686123167553925e-02,  1.185992806060312e-02, -4.911780373157299e-03, -1.348576164990301e-03,  1.316961337736468e-02, -9.061172440414966e-03, -2.092618197427487e-03,  1.382445604201134e-02, -9.736073558660000e-03, -2.592521435969763e-03,  1.302409280040185e-02, -9.061172438504060e-03, -2.557644466627656e-03,  1.193268836798894e-02, -5.886637541490290e-03, -2.034489915347308e-03,  8.949516265899479e-03, -3.007892641515652e-03, -9.998064703979309e-04, -3.681329882156117e-02, -6.296756347282080e-03
  2.690000000000000e+00,  1.267840079909555e+00,  9.153796520666955e-01, -3.238821104746204e-01,  6.042777048948683e-02, -1.543024185507412e-03,  1.375487903644982e-01,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00, -1.085260447037778e-02, -2.150564899162671e-02, -6.898661847935331e-02, -1.682153688057512e-02, -2.333123389633697e-02, -7.065902135196320e-02, -1.872074264223238e-02, -2.280039006968556e-02, -6.773231632411714e-02, -1.691197523908379e-02, -2.193291356533391e-02, -6.229700698624050e-02, -1.501276945687052e-02, -2.107838446923430e-02, -5.226258975095906e-02, -1.202830322710774e-02, -1.881258761329871e-02, -3.679286318252149e-02,  1.219111076391640e-02, -5.208021431573405e-03, -1.472733593340485e-03,  1.353736840469835e-02, -9.607673120125705e-03, -2.285276277398906e-03,  1.421049723218704e-02, -1.032327911639176e-02, -2.831203390974299e-03,  1.338778423785246e-02, -9.607673117951347e-03, -2.793115453729269e-03,  1.226590286857314e-02, -6.241674534493501e-03, -2.221796382167995e-03,  9.199427140213779e-03, -3.189305740382759e-03, -1.091854219459728e-03, -3.901983682482089e-02, -6.874626969991188e-03
  2.700000000000000e+00,  1.279429248854606e+00,  9.131938490755386e-01, -3.243005003322745e-01,  6.308943460587636e-02,  5.413713592720915e-03,  1.368574374569657e-01, -2.168404344971009e-19, -2.602085213965211e-18,  0.000000000000000e+00, -1.083192884262648e-02, -2.205635347104687e-02, -6.893330141515133e-02, -1.678948965015734e-02, -2.392868692189803e-02, -7.060441175306978e-02, -1.868507717386917e-02, -2.338424954830173e-02, -6.767996866114669e-02, -1.687975571011919e-02, -2.249455919763648e-02, -6.224886006120683e-02, -1.498416816287432e-02, -2.161814780484071e-02, -5.222219803502853e-02, -1.200538773073085e-02, -1.929432970595977e-02, -3.676442741431132e-02,  1.255845460546098e-02, -5.501173851478488e-03, -1.590294201610583e-03,  1.394527782481338e-02, -1.014847592984767e-02, -2.467697912419749e-03,  1.463868944246861e-02, -1.090436241106239e-02, -3.057203528059774e-03,  1.379118637322073e-02, -1.014847592740691e-02, -3.016075230327711e-03,  1.263550035494727e-02, -6.593009876789292e-03, -2.399150749718671e-03,  9.476625253838588e-03, -3.368827408411376e-03, -1.179011222597462e-03, -4.120192230317982e-02, -7.428511187803673e-03
