Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosX.Pos,Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosY.Pos,Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosZ.Pos,Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[1],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.SacrumPelvis.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.SacrumPelvis.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.SacrumPelvis.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L5Sacrum.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L5Sacrum.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L5Sacrum.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L4L5.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L4L5.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L4L5.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L3L4.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L3L4.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L3L4.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L2L3.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L2L3.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L2L3.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L1L2.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L1L2.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L1L2.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.T12L1.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.T12L1.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.T12L1.Pos[2],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[0],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[1],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[2],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[0],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[1],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[2],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[0],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[1],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[2],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[0],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[1],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[2],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[0],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[1],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[2],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[0],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[1],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[2],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[0],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[1],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[2],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[0],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[1],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[2],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[0],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[1],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[2],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[0],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[1],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[2],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[0],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[1],Main.Studies.MarkerTracking.JointAngleOutputs.ZeroVar[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.T1C7.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.T1C7.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.T1C7.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C7C6.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C7C6.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C7C6.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C6C5.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C6C5.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C6C5.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C5C4.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C5C4.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C5C4.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C4C3.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C4C3.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C4C3.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C3C2.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C3C2.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C3C2.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C2C1.Pos,Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C1C0.Pos
  2.090000000000000e+00,  5.660573897621290e-01,  9.117095606992299e-01, -2.862461085162924e-01, -4.141365118141718e-02, -5.985683658673457e-02,  1.440515510082717e-01,  1.734723475976807e-18,  1.214306433183765e-17,  0.000000000000000e+00,  5.892905056064477e-03,  1.766680450027653e-02, -7.552687236500591e-02,  9.134002836887952e-03,  1.916651517730198e-02, -7.735782684657233e-02,  1.016526122169251e-02,  1.873042909391271e-02, -7.415365650379740e-02,  9.183110379014566e-03,  1.801780061617884e-02, -6.820305443865819e-02,  8.151851994200227e-03,  1.731580838438116e-02, -5.721732754918504e-02,  6.531303103779579e-03,  1.545446534552032e-02, -4.028099859459976e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00, -1.880511498390616e-03, -8.641206652619976e-03,  1.565013101688278e-02, -2.088175344842640e-03, -1.594115731081278e-02,  2.428468606067146e-02, -2.192007268072566e-03, -1.712849868292793e-02,  3.008602773072734e-02, -2.065101584133365e-03, -1.594115731081151e-02,  2.968128296305640e-02, -1.892048378756160e-03, -1.035625530123007e-02,  2.361011144789071e-02, -1.419036284062264e-03, -5.291731300416210e-03,  1.160268334011116e-02, -6.488593927104785e-02,  6.594352901171453e-02
  2.100000000000000e+00,  5.784079655154883e-01,  9.095850714485912e-01, -2.861179280448285e-01, -4.617520415483364e-02, -6.678503128040451e-02,  1.440015325512869e-01,  0.000000000000000e+00,  3.035766082959413e-18,  0.000000000000000e+00,  6.225734869190518e-03,  1.847940870867364e-02, -7.560310805939857e-02,  9.649889047229590e-03,  2.004810023662266e-02, -7.743591067900844e-02,  1.073939264932910e-02,  1.959195589161766e-02, -7.422850609464898e-02,  9.701770171129991e-03,  1.884654927904825e-02, -6.827189758085617e-02,  8.612266569017698e-03,  1.811226813830806e-02, -5.727508186310346e-02,  6.900189479986584e-03,  1.616531056815928e-02, -4.032165763159164e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00, -2.212072494120709e-03, -8.483881355717803e-03,  1.550666656171532e-02, -2.456350438261590e-03, -1.565092616512811e-02,  2.406206880265119e-02, -2.578489410337072e-03, -1.681665032087490e-02,  2.981022968329259e-02, -2.429208444477866e-03, -1.565092616512655e-02,  2.940919520325695e-02, -2.225643491026515e-03, -1.016770513624015e-02,  2.339367800259671e-02, -1.669232618263896e-03, -5.195387904009457e-03,  1.149632176128217e-02, -6.363808305849648e-02,  6.536915934255824e-02
  2.110000000000000e+00,  5.909291453219010e-01,  9.074606416049087e-01, -2.860159811539584e-01, -5.073039356711317e-02, -7.397704742669690e-02,  1.439731027625191e-01, -8.673617379884035e-19, -8.673617379884035e-18,  0.000000000000000e+00,  6.510192142243407e-03,  1.930939034448267e-02, -7.563793161881403e-02,  1.009079782045742e-02,  2.094853786921017e-02, -7.747157844592240e-02,  1.123008144533884e-02,  2.047190631946845e-02, -7.426269649843191e-02,  1.014504942163082e-02,  1.969302061623180e-02, -6.830334431025666e-02,  9.005765796733364e-03,  1.892576007274468e-02, -5.730146334749348e-02,  7.215462957611862e-03,  1.689135711652341e-02, -4.034023019659570e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00, -2.497455667903556e-03, -8.336393165146172e-03,  1.533594755524929e-02, -2.773248318352596e-03, -1.537884235300491e-02,  2.379715999951229e-02, -2.911144643583345e-03, -1.652430095584863e-02,  2.948203711051645e-02, -2.742604690536804e-03, -1.537884235300311e-02,  2.908541777720135e-02, -2.512777481828555e-03, -9.990944480363962e-03,  2.313612777732635e-02, -1.884583111364286e-03, -5.105068587984954e-03,  1.136975422200766e-02, -6.247472559232512e-02,  6.467504862654887e-02
  2.120000000000000e+00,  6.035971837730474e-01,  9.053809922499406e-01, -2.859573997592365e-01, -5.456753810503958e-02, -8.126996399726277e-02,  1.437781444221175e-01,  0.000000000000000e+00,  4.336808689942018e-18,  0.000000000000000e+00,  6.670519028784358e-03,  2.013166891094303e-02, -7.560399420670974e-02,  1.033930449459177e-02,  2.184061852951215e-02, -7.743681830867391e-02,  1.150664532461565e-02,  2.134368991702252e-02, -7.422937613017783e-02,  1.039489215315076e-02,  2.053163584295382e-02, -6.827269779870972e-02,  9.227551323107805e-03,  1.973170197894555e-02, -5.727575318679414e-02,  7.393158590186753e-03,  1.761066521831108e-02, -4.032213024345756e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00, -2.706696111965459e-03, -8.202120075756133e-03,  1.514543852086722e-02, -3.005595069121495e-03, -1.513113754433373e-02,  2.350154253236535e-02, -3.155044547706884e-03, -1.625814640970392e-02,  2.911579991510786e-02, -2.972384073895878e-03, -1.513113754433170e-02,  2.872410753957985e-02, -2.723301609598366e-03, -9.830021770178691e-03,  2.284872190649208e-02, -2.042476207190569e-03, -5.022841980232825e-03,  1.122851476548455e-02, -6.142671551851370e-02,  6.389036308416443e-02
  2.130000000000000e+00,  6.163923978994524e-01,  9.033934781011831e-01, -2.859585459724633e-01, -5.720463425008530e-02, -8.851019185348535e-02,  1.432669598760128e-01,  0.000000000000000e+00, -5.204170427930421e-18,  0.000000000000000e+00,  6.635788434057537e-03,  2.092224746873292e-02, -7.547959325887119e-02,  1.028547207276162e-02,  2.269830821111203e-02, -7.730940158027982e-02,  1.144673504870647e-02,  2.218186501652197e-02, -7.410723701774924e-02,  1.034077030969616e-02,  2.133792125950854e-02, -6.816035997307734e-02,  9.179507333729757e-03,  2.050657367797257e-02, -5.718151004448037e-02,  7.354665514357920e-03,  1.830224296934710e-02, -4.025578307126354e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00, -2.811968161256482e-03, -8.083651354833599e-03,  1.494119987739433e-02, -3.122492252690734e-03, -1.491258837723754e-02,  2.318462049938799e-02, -3.277754298416200e-03, -1.602331909774806e-02,  2.872316872980888e-02, -3.087989575880397e-03, -1.491258837723530e-02,  2.833675838816492e-02, -2.829219499684280e-03, -9.688040173347691e-03,  2.254060326332195e-02, -2.121914624754078e-03, -4.950293704994368e-03,  1.107709646084186e-02, -6.051813632096861e-02,  6.303869838366323e-02
  2.140000000000000e+00,  6.293030020260346e-01,  9.015427360916916e-01, -2.860318680457829e-01, -5.826834829602840e-02, -9.557313293362911e-02,  1.423418217771029e-01,  0.000000000000000e+00,  5.204170427930421e-18,  0.000000000000000e+00,  6.351534427198120e-03,  2.166191320371858e-02, -7.524901977100908e-02,  9.844878362127073e-03,  2.350076315057273e-02, -7.707323843210440e-02,  1.095639688687035e-02,  2.296606210219939e-02, -7.388085577511706e-02,  9.897807815670172e-03,  2.209228234022297e-02, -6.795214512645613e-02,  8.786289290903870e-03,  2.123154406723094e-02, -5.700683315972737e-02,  7.039617323417884e-03,  1.894928349489541e-02, -4.013281054439388e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00, -2.792126240898682e-03, -7.982558110378547e-03,  1.472681135271815e-02, -3.100459200024047e-03, -1.472609320616907e-02,  2.285194865075075e-02, -3.254625679595762e-03, -1.582293325186892e-02,  2.831102527288660e-02, -3.066199982360414e-03, -1.472609320616669e-02,  2.793015946205402e-02, -2.809255849754952e-03, -9.566882620832695e-03,  2.221717229937091e-02, -2.106941887306310e-03, -4.888385882690162e-03,  1.091815324427237e-02, -5.976382570702245e-02,  6.213382144796240e-02
  2.150000000000000e+00,  6.423253098851205e-01,  8.998675977049139e-01, -2.861852771186288e-01, -5.753233646006079e-02, -1.023669767170831e-01,  1.409542041055927e-01, -6.071532165918823e-18,  1.908195823574487e-17,  0.000000000000000e+00,  5.785694834840639e-03,  2.233708826470101e-02, -7.490145745359149e-02,  8.967826993971854e-03,  2.423325289162660e-02, -7.671725036153632e-02,  9.980323590052262e-03,  2.368188587245251e-02, -7.353961277255912e-02,  9.016041117578755e-03,  2.278087147526508e-02, -6.763828582163253e-02,  8.003544521475055e-03,  2.189330505415471e-02, -5.674352837379938e-02,  6.412478441887120e-03,  1.953990924059586e-02, -3.994744397509795e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00, -2.635258532831274e-03, -7.899402942053598e-03,  1.450304489518301e-02, -2.926268677569278e-03, -1.457268990582410e-02,  2.250472483733304e-02, -3.071773749947670e-03, -1.565810405053269e-02,  2.788085354848599e-02, -2.893934217060516e-03, -1.457268990582162e-02,  2.750577480121063e-02, -2.651425763111115e-03, -9.467223373298134e-03,  2.187959359188211e-02, -1.988569322322844e-03, -4.837463040000854e-03,  1.075225742230719e-02, -5.916910859054392e-02,  6.117838594668963e-02
  2.160000000000000e+00,  6.554612010245605e-01,  8.984008095737267e-01, -2.864229288233249e-01, -5.492040856848383e-02, -1.088279153584656e-01,  1.390984092926878e-01,  0.000000000000000e+00, -1.301042606982605e-18,  0.000000000000000e+00,  4.929439652534260e-03,  2.293880729449211e-02, -7.443083235022252e-02,  7.640631461397193e-03,  2.488605102027421e-02, -7.623521616475196e-02,  8.503283400574475e-03,  2.431983121348945e-02, -7.307754448925027e-02,  7.681710125152647e-03,  2.339454518776744e-02, -6.721329709192161e-02,  6.819058185952930e-03,  2.248306940123490e-02, -5.638699420457791e-02,  5.463462281499234e-03,  2.006627754299607e-02, -3.969644391996503e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00, -2.339559617465299e-03, -7.833848062207112e-03,  1.426822776784861e-02, -2.597915894249128e-03, -1.445175533104365e-02,  2.214035343284760e-02, -2.727094032650482e-03, -1.552816193500995e-02,  2.742943786403997e-02, -2.569209641291008e-03, -1.445175533104111e-02,  2.706043197350616e-02, -2.353912743969986e-03, -9.388657601268263e-03,  2.152534361529938e-02, -1.765434557966620e-03, -4.797318321384057e-03,  1.057816886238671e-02, -5.873056461145144e-02,  6.016544476558335e-02
  2.170000000000000e+00,  6.687141676941651e-01,  8.971706503363122e-01, -2.867458702771829e-01, -5.049120219136728e-02, -1.149144494919069e-01,  1.368077892875792e-01,  0.000000000000000e+00, -3.903127820947815e-18,  0.000000000000000e+00,  3.795004918840405e-03,  2.346134901900969e-02, -7.383720717254390e-02,  5.882257624173091e-03,  2.545295059136448e-02, -7.562720007367502e-02,  6.546383484955128e-03,  2.487383240366144e-02, -7.249471249662023e-02,  5.913882665149683e-03,  2.392746853595098e-02, -6.667723556783597e-02,  5.249756804347112e-03,  2.299522950208656e-02, -5.593727816088172e-02,  4.206130451659363e-03,  2.052338357895266e-02, -3.937984382520263e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00, -1.912986142077635e-03, -7.784764149311453e-03,  1.401913288000262e-02, -2.124236145506057e-03, -1.436120612786462e-02,  2.175382688274123e-02, -2.229861147229490e-03, -1.543086837738721e-02,  2.695057441585239e-02, -2.100763922920499e-03, -1.436120612786202e-02,  2.658801063448683e-02, -1.924722253395576e-03, -9.329831843065021e-03,  2.114955391380676e-02, -1.443541690035524e-03, -4.767260149110364e-03,  1.039349506622486e-02, -5.843698755123851e-02,  5.908213449006588e-02
  2.180000000000000e+00,  6.820851428773399e-01,  8.962029929320764e-01, -2.871519553101278e-01, -4.441646892085981e-02, -1.206040634461083e-01,  1.341528734612280e-01, -1.734723475976807e-18, -1.040834085586084e-17,  0.000000000000000e+00,  2.412234751582148e-03,  2.390147970530525e-02, -7.312875585987838e-02,  3.738963864924692e-03,  2.593044336481694e-02, -7.490157418373293e-02,  4.161104946438201e-03,  2.534046102411088e-02, -7.179914211691288e-02,  3.759065821176734e-03,  2.437634354051720e-02, -6.603748256427834e-02,  3.336924739645310e-03,  2.342661587011110e-02, -5.540057262098481e-02,  2.673560182953868e-03,  2.090839856220786e-02, -3.900200312511591e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00, -1.372060075994023e-03, -7.750307799780699e-03,  1.375207764356020e-02, -1.523575912615945e-03, -1.429764161537139e-02,  2.133943082619168e-02, -1.599333830935700e-03, -1.536256940465310e-02,  2.643718374579333e-02, -1.506740819674974e-03, -1.429764161536875e-02,  2.608152656537005e-02, -1.380477622488724e-03, -9.288536828741820e-03,  2.074666885882743e-02, -1.035358216855185e-03, -4.746159653468919e-03,  1.019550583920662e-02, -5.827025064693776e-02,  5.791422278764835e-02
  2.190000000000000e+00,  6.955691508283784e-01,  8.955225425078381e-01, -2.876353210471020e-01, -3.695832901296620e-02, -1.258928564248963e-01,  1.312404600491104e-01,  0.000000000000000e+00,  9.540979117872439e-18,  0.000000000000000e+00,  8.247963759734654e-04,  2.425799480382016e-02, -7.232340566359483e-02,  1.278434382733500e-03,  2.631722253852200e-02, -7.407670034632770e-02,  1.422773748517430e-03,  2.571844000573936e-02, -7.100843465147189e-02,  1.285307685858487e-03,  2.473994172045948e-02, -6.531022693248438e-02,  1.140968320059690e-03,  2.377604788719834e-02, -5.479045883592357e-02,  9.141493166610173e-04,  2.122026878384640e-02, -3.857248302043347e-02,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00,  0.000000000000000e+00, -7.403052789209196e-04, -7.727733426743118e-03,  1.346383403312693e-02, -8.220567821239768e-04, -1.425599677961497e-02,  2.089215625827718e-02, -8.629325337338010e-04, -1.531782274664720e-02,  2.588306025332081e-02, -8.129732817843695e-04, -1.425599677961231e-02,  2.553485764902906e-02, -7.448470291137190e-04, -9.261482045788324e-03,  2.031181858446528e-02, -5.586352718237199e-04, -4.732335482702833e-03,  9.981807990091717e-03, -5.820426152672842e-02,  5.664987515122966e-02
